status,name,solver,mem,nvar,time,memory,num_iter,nvmops,neval_obj,init_eval_obj_time,init_eval_obj_mem,init_eval_obj_alloc,neval_grad,init_eval_grad_time,init_eval_grad_mem,init_eval_grad_alloc,is_init_run
first_order,freuroth,LBFGSSolver,2,10000,22.522592984,1.37964,30,30,44,2.5409e-5,0.000592,3,37,0.589217965,0.080664,5,false
first_order,freuroth,LBFGSSolver,3,10000,19.572554811,1.69796,25,25,38,2.5869e-5,0.000592,3,32,0.587064832,0.080664,5,false
first_order,freuroth,LBFGSSolver,4,10000,18.338849456,2.017704,24,24,35,2.2503e-5,0.000592,3,30,0.587971617,0.080664,5,false
first_order,freuroth,LBFGSSolver,5,10000,17.199007603000002,2.337464,23,23,33,2.103e-5,0.000592,3,28,0.585224207,0.080664,5,false
first_order,freuroth,LBFGSSolver,6,10000,18.909949011,2.658216,24,24,36,2.0098e-5,0.000592,3,31,0.584015327,0.080664,5,false
first_order,freuroth,LBFGSSolver,7,10000,17.151115224,2.97764,22,22,34,2.0079e-5,0.000592,3,28,0.584082477,0.080664,5,false
first_order,freuroth,LBFGSSolver,8,10000,17.739655858,3.29828,23,23,35,4.2612e-5,0.000592,3,29,0.582957848,0.080664,5,false
first_order,freuroth,LBFGSSolver,9,10000,17.810032364999998,3.618472,23,23,35,2.7112e-5,0.000592,3,29,0.586214657,0.080664,5,false
first_order,freuroth,LBFGSSolver,10,10000,17.737370973,3.938728,23,23,35,2.12e-5,0.000592,3,29,0.587842721,0.080664,5,false
first_order,freuroth,LBFGSSolver,11,10000,17.760447911,4.258904,23,23,35,4.2732e-5,0.000592,3,29,0.586945757,0.080664,5,false
first_order,freuroth,LBFGSSolver,12,10000,17.745724942,4.57916,23,23,35,2.8645e-5,0.000592,3,29,0.584936848,0.080664,5,false
first_order,freuroth,LBFGSSolver,13,10000,17.744931151,4.899368,23,23,35,3.0017e-5,0.000592,3,29,0.586925742,0.080664,5,false
first_order,freuroth,LBFGSSolver,14,10000,17.747306417,5.219608,23,23,35,1.9787e-5,0.000592,3,29,0.5867147,0.080664,5,false
first_order,freuroth,LBFGSSolver,15,10000,17.747219446,5.539816,23,23,35,2.0298e-5,0.000592,3,29,0.586493909,0.080664,5,false
first_order,freuroth,LBFGSSolver,16,10000,17.695124013999997,5.860072,23,23,35,4.7712e-5,0.000592,3,29,0.586410931,0.080664,5,false
first_order,freuroth,LBFGSSolver,17,10000,17.764176760999998,6.180248,23,23,35,2.3515e-5,0.000592,3,29,0.584554373,0.080664,5,false
first_order,freuroth,LBFGSSolver,18,10000,17.763895243,6.500536,23,23,35,4.199e-5,0.000592,3,29,0.587328337,0.080664,5,false
first_order,freuroth,LBFGSSolver,19,10000,17.735236975,6.820712,23,23,35,2.4126e-5,0.000592,3,29,0.583917067,0.080664,5,false
first_order,freuroth,LBFGSSolver,20,10000,17.677841245,7.140968,23,23,35,2.3565e-5,0.000592,3,29,0.585792794,0.080664,5,false
first_order,freuroth,LBFGSSolver,21,10000,17.74378252,7.461144,23,23,35,4.2781e-5,0.000592,3,29,0.584009586,0.080664,5,false
first_order,freuroth,LBFGSSolver,22,10000,17.704738913,7.781416,23,23,35,2.5839e-5,0.000592,3,29,0.586445224,0.080664,5,false
first_order,freuroth,LBFGSSolver,23,10000,17.708949239,8.101592,23,23,35,2.2173e-5,0.000592,3,29,0.587223292,0.080664,5,false
first_order,freuroth,LBFGSSolver,24,10000,17.679225618,8.42188,23,23,35,4.713e-5,0.000592,3,29,0.58346105,0.080664,5,false
first_order,freuroth,LBFGSSolver,25,10000,17.714476186,8.742056,23,23,35,2.586e-5,0.000592,3,29,0.584347956,0.080664,5,false
first_order,freuroth,LBFGSSolver,26,10000,17.705173915,9.062296,23,23,35,2.0118e-5,0.000592,3,29,0.58285346,0.080664,5,false
first_order,freuroth,LBFGSSolver,27,10000,17.710207862,9.38252,23,23,35,4.8783e-5,0.000592,3,29,0.585150252,0.080664,5,false
first_order,freuroth,LBFGSSolver,28,10000,17.760716899,9.70276,23,23,35,2.3565e-5,0.000592,3,29,0.584996649,0.080664,5,false
first_order,freuroth,LBFGSSolver,29,10000,17.712544594,10.022936,23,23,35,4.2461e-5,0.000592,3,29,0.582770905,0.080664,5,false
first_order,freuroth,LBFGSSolver,30,10000,17.750891808,10.343224,23,23,35,2.4476e-5,0.000592,3,29,0.586194702,0.080664,5,false
first_order,freuroth,LBFGSSolver,31,10000,17.750647010999998,10.6634,23,23,35,2.3495e-5,0.000592,3,29,0.58587468,0.080664,5,false
first_order,freuroth,LBFGSSolver,32,10000,17.752791419999998,10.98364,23,23,35,4.3042e-5,0.000592,3,29,0.588194065,0.080664,5,false
first_order,freuroth,LBFGSSolver,33,10000,17.734777127999998,11.303848,23,23,35,2.5849e-5,0.000592,3,29,0.587200096,0.080664,5,false
first_order,freuroth,LBFGSSolver,34,10000,17.767096486,11.624088,23,23,35,2.1341e-5,0.000592,3,29,0.585699728,0.080664,5,false
first_order,freuroth,LBFGSSolver,35,10000,17.759489419999998,11.944312,23,23,35,4.718e-5,0.000592,3,29,0.587420539,0.080664,5,false
first_order,freuroth,LBFGSSolver,36,10000,17.750535569,12.264616,23,23,35,2.7723e-5,0.000592,3,29,0.587073506,0.080664,5,false
first_order,freuroth,LBFGSSolver,37,10000,17.753114716,12.584792,23,23,35,2.0088e-5,0.000592,3,29,0.585678078,0.080664,5,false
first_order,freuroth,LBFGSSolver,38,10000,17.759142797,12.905016,23,23,35,4.692e-5,0.000592,3,29,0.585984995,0.080664,5,false
first_order,freuroth,LBFGSSolver,39,10000,17.775446704,13.225192,23,23,35,2.7873e-5,0.000592,3,29,0.58817345,0.080664,5,false
first_order,freuroth,LBFGSSolver,40,10000,17.867658061,13.545496,23,23,35,4.4084e-5,0.000592,3,29,0.585496303,0.080664,5,false
first_order,freuroth,LBFGSSolver,41,10000,17.763549058,13.865736,23,23,35,2.4497e-5,0.000592,3,29,0.602177364,0.080664,5,false
