status,name,solver,mem,nvar,time,memory,num_iter,nvmops,neval_obj,init_eval_obj_time,init_eval_obj_mem,init_eval_obj_alloc,neval_grad,init_eval_grad_time,init_eval_grad_mem,init_eval_grad_alloc
first_order,NZF1,LBFGSSolver,66,91,0.00167405,0.247824,59,59,70,1.102e-6,0.000592,3,64,1.6411e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016724980000000001,0.247824,59,59,70,1.072e-6,0.000592,3,64,1.6482e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001693327,0.247824,59,59,70,1.042e-6,0.000592,3,64,1.6542e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017536329999999999,0.247824,59,59,70,1.663e-6,0.000592,3,64,1.9076e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017261700000000002,0.247824,59,59,70,1.102e-6,0.000592,3,64,1.8335e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001726421,0.247824,59,59,70,1.062e-6,0.000592,3,64,1.6392e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017305290000000002,0.247824,59,59,70,1.062e-6,0.000592,3,64,1.6651e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017084770000000001,0.247824,59,59,70,1.031e-6,0.000592,3,64,1.6402e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00172598,0.247824,59,59,70,1.162e-6,0.000592,3,64,1.8184e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001702805,0.247824,59,59,70,1.092e-6,0.000592,3,64,1.6432e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001717083,0.247824,59,59,70,1.052e-6,0.000592,3,64,1.6391e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001706042,0.247824,59,59,70,1.102e-6,0.000592,3,64,1.6592e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001703897,0.247824,59,59,70,1.042e-6,0.000592,3,64,1.6401e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00171578,0.247824,59,59,70,1.332e-6,0.000592,3,64,1.8185e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001722814,0.247824,59,59,70,1.703e-6,0.000592,3,64,1.8916e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001681936,0.247824,59,59,70,1.011e-6,0.000592,3,64,1.6462e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001691113,0.247824,59,59,70,1.092e-6,0.000592,3,64,1.6481e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001734507,0.247824,59,59,70,1.082e-6,0.000592,3,64,1.6702e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001712674,0.247824,59,59,70,1.232e-6,0.000592,3,64,1.8195e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00167906,0.247824,59,59,70,1.173e-6,0.000592,3,64,1.8234e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016752330000000001,0.247824,59,59,70,1.082e-6,0.000592,3,64,1.6412e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016891290000000002,0.247824,59,59,70,1.082e-6,0.000592,3,64,1.6412e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001707796,0.247824,59,59,70,1.052e-6,0.000592,3,64,1.6531e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016688710000000002,0.247824,59,59,70,1.143e-6,0.000592,3,64,1.8185e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001678178,0.247824,59,59,70,1.113e-6,0.000592,3,64,1.6512e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001703297,0.247824,59,59,70,1.793e-6,0.000592,3,64,1.9057e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001727754,0.247824,59,59,70,1.002e-6,0.000592,3,64,1.6472e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001720971,0.247824,59,59,70,1.233e-6,0.000592,3,64,1.8174e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00175707,0.247824,59,59,70,1.123e-6,0.000592,3,64,1.8356e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001697606,0.247824,59,59,70,1.042e-6,0.000592,3,64,1.6472e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001655586,0.247824,59,59,70,1.173e-6,0.000592,3,64,1.8396e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017043680000000002,0.247824,59,59,70,1.092e-6,0.000592,3,64,1.6371e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001712705,0.247824,59,59,70,1.022e-6,0.000592,3,64,1.6472e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001703877,0.247824,59,59,70,1.042e-6,0.000592,3,64,1.6502e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00170475,0.247824,59,59,70,1.012e-6,0.000592,3,64,1.6522e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001715631,0.247824,59,59,70,1.183e-6,0.000592,3,64,1.8406e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017389439999999999,0.247824,59,59,70,1.583e-6,0.000592,3,64,1.9207e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001707184,0.247824,59,59,70,1.082e-6,0.000592,3,64,1.6401e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001697535,0.247824,59,59,70,1.032e-6,0.000592,3,64,1.6462e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001704859,0.247824,59,59,70,1.263e-6,0.000592,3,64,1.6541e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016995789999999999,0.247824,59,59,70,1.012e-6,0.000592,3,64,1.6361e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001728996,0.247824,59,59,70,1.032e-6,0.000592,3,64,1.6391e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001711642,0.247824,59,59,70,1.122e-6,0.000592,3,64,1.8245e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001718025,0.247824,59,59,70,1.072e-6,0.000592,3,64,1.8235e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001714056,0.247824,59,59,70,1.072e-6,0.000592,3,64,1.8275e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001714989,0.247824,59,59,70,1.112e-6,0.000592,3,64,1.8215e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001706833,0.247824,59,59,70,1.142e-6,0.000592,3,64,1.8365e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001732132,0.247824,59,59,70,2.174e-6,0.000592,3,64,1.8936e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001713255,0.247824,59,59,70,1.012e-6,0.000592,3,64,1.6822e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017246669999999998,0.247824,59,59,70,1.082e-6,0.000592,3,64,1.8315e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001705911,0.247824,59,59,70,1.102e-6,0.000592,3,64,1.6631e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017244460000000001,0.247824,59,59,70,1.042e-6,0.000592,3,64,1.6512e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00172064,0.247824,59,59,70,1.203e-6,0.000592,3,64,1.8285e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001703396,0.247824,59,59,70,1.062e-6,0.000592,3,64,1.6471e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001696864,0.247824,59,59,70,9.71e-7,0.000592,3,64,1.6452e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001695712,0.247824,59,59,70,1.022e-6,0.000592,3,64,1.6441e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001708586,0.247824,59,59,70,1.093e-6,0.000592,3,64,1.6472e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017112919999999999,0.247824,59,59,70,1.062e-6,0.000592,3,64,1.6622e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001736811,0.247824,59,59,70,1.663e-6,0.000592,3,64,1.9046e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001725739,0.247824,59,59,70,1.202e-6,0.000592,3,64,1.8335e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001729958,0.247824,59,59,70,1.152e-6,0.000592,3,64,1.8585e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001729757,0.247824,59,59,70,1.182e-6,0.000592,3,64,1.8355e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001749154,0.247824,59,59,70,1.042e-6,0.000592,3,64,1.7013e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001722052,0.247824,59,59,70,1.203e-6,0.000592,3,64,1.8445e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001672057,0.247824,59,59,70,1.132e-6,0.000592,3,64,1.8265e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001712553,0.247824,59,59,70,1.112e-6,0.000592,3,64,1.6772e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001695021,0.247824,59,59,70,1.202e-6,0.000592,3,64,1.8215e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001705841,0.247824,59,59,70,1.192e-6,0.000592,3,64,1.8355e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016517769999999999,0.247824,59,59,70,1.122e-6,0.000592,3,64,1.8325e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001782287,0.247824,59,59,70,1.553e-6,0.000592,3,64,1.7924e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001718154,0.247824,59,59,70,1.012e-6,0.000592,3,64,1.6512e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001724557,0.247824,59,59,70,1.042e-6,0.000592,3,64,1.6441e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001748723,0.247824,59,59,70,1.122e-6,0.000592,3,64,1.6551e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001705811,0.247824,59,59,70,1.062e-6,0.000592,3,64,1.6461e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017148480000000002,0.247824,59,59,70,1.022e-6,0.000592,3,64,1.6492e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001698316,0.247824,59,59,70,1.072e-6,0.000592,3,64,1.6371e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001708486,0.247824,59,59,70,1.042e-6,0.000592,3,64,1.6422e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017027960000000001,0.247824,59,59,70,1.032e-6,0.000592,3,64,1.6461e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001709608,0.247824,59,59,70,1.083e-6,0.000592,3,64,1.6502e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00171064,0.247824,59,59,70,1.092e-6,0.000592,3,64,1.8255e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001733004,0.247824,59,59,70,1.493e-6,0.000592,3,64,1.8736e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001722043,0.247824,59,59,70,1.183e-6,0.000592,3,64,2.5379e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016706129999999998,0.247824,59,59,70,1.162e-6,0.000592,3,64,1.8184e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016679589999999999,0.247824,59,59,70,9.92e-7,0.000592,3,64,1.6602e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001723165,0.247824,59,59,70,1.032e-6,0.000592,3,64,1.6521e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001724777,0.247824,59,59,70,1.223e-6,0.000592,3,64,1.8234e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00170547,0.247824,59,59,70,1.252e-6,0.000592,3,64,1.8205e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001712454,0.247824,59,59,70,1.082e-6,0.000592,3,64,1.8205e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016947700000000002,0.247824,59,59,70,1.011e-6,0.000592,3,64,1.6542e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001701293,0.247824,59,59,70,1.142e-6,0.000592,3,64,1.6432e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001720469,0.247824,59,59,70,1.152e-6,0.000592,3,64,1.8445e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00178352,0.247824,59,59,70,1.463e-6,0.000592,3,64,1.9567e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001712063,0.247824,59,59,70,1.052e-6,0.000592,3,64,1.6932e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001724417,0.247824,59,59,70,1.052e-6,0.000592,3,64,1.6411e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001711703,0.247824,59,59,70,1.172e-6,0.000592,3,64,1.8365e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016977049999999999,0.247824,59,59,70,1.112e-6,0.000592,3,64,1.6361e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001712154,0.247824,59,59,70,1.122e-6,0.000592,3,64,1.8496e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016988090000000001,0.247824,59,59,70,1.122e-6,0.000592,3,64,1.8234e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016890890000000002,0.247824,59,59,70,9.82e-7,0.000592,3,64,1.6531e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016820849999999998,0.247824,59,59,70,1.072e-6,0.000592,3,64,1.6462e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001707274,0.247824,59,59,70,1.102e-6,0.000592,3,64,1.6361e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001721441,0.247824,59,59,70,1.112e-6,0.000592,3,64,1.8365e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017074759999999999,0.247824,59,59,70,1.613e-6,0.000592,3,64,1.8796e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001670193,0.247824,59,59,70,1.092e-6,0.000592,3,64,1.6682e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001717294,0.247824,59,59,70,1.042e-6,0.000592,3,64,1.6451e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001671195,0.247824,59,59,70,1.182e-6,0.000592,3,64,1.8285e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001656346,0.247824,59,59,70,1.102e-6,0.000592,3,64,1.6452e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016702840000000002,0.247824,59,59,70,1.052e-6,0.000592,3,64,1.6382e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001655355,0.247824,59,59,70,1.012e-6,0.000592,3,64,1.6411e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001703216,0.247824,59,59,70,1.032e-6,0.000592,3,64,1.6391e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001716542,0.247824,59,59,70,1.132e-6,0.000592,3,64,1.8305e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001665003,0.247824,59,59,70,1.172e-6,0.000592,3,64,1.8194e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001667728,0.247824,59,59,70,1.122e-6,0.000592,3,64,1.8285e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001738945,0.247824,59,59,70,1.793e-6,0.000592,3,64,1.8926e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001717494,0.247824,59,59,70,1.012e-6,0.000592,3,64,1.6542e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001727894,0.247824,59,59,70,1.092e-6,0.000592,3,64,1.8205e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00171605,0.247824,59,59,70,9.92e-7,0.000592,3,64,1.6502e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017209909999999998,0.247824,59,59,70,1.102e-6,0.000592,3,64,1.8195e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00172103,0.247824,59,59,70,1.123e-6,0.000592,3,64,1.6382e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00171039,0.247824,59,59,70,1.052e-6,0.000592,3,64,1.6461e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00172072,0.247824,59,59,70,9.52e-7,0.000592,3,64,1.6402e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001708566,0.247824,59,59,70,1.032e-6,0.000592,3,64,1.6511e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001707855,0.247824,59,59,70,1.002e-6,0.000592,3,64,1.6492e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001711913,0.247824,59,59,70,1.122e-6,0.000592,3,64,1.8385e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001754765,0.247824,59,59,70,1.653e-6,0.000592,3,64,1.8976e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017515579999999998,0.247824,59,59,70,1.172e-6,0.000592,3,64,1.8405e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001726851,0.247824,59,59,70,1.123e-6,0.000592,3,64,1.8185e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017735910000000001,0.247824,59,59,70,1.102e-6,0.000592,3,64,1.8525e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001760505,0.247824,59,59,70,1.072e-6,0.000592,3,64,1.8776e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001719427,0.247824,59,59,70,9.62e-7,0.000592,3,64,1.6441e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001713566,0.247824,59,59,70,1.022e-6,0.000592,3,64,1.6372e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017190460000000001,0.247824,59,59,70,1.022e-6,0.000592,3,64,1.6421e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017086059999999999,0.247824,59,59,70,1.012e-6,0.000592,3,64,1.6481e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001709088,0.247824,59,59,70,1.002e-6,0.000592,3,64,1.6612e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001712264,0.247824,59,59,70,1.062e-6,0.000592,3,64,1.6842e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017445450000000001,0.247824,59,59,70,1.693e-6,0.000592,3,64,1.9016e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001719307,0.247824,59,59,70,1.182e-6,0.000592,3,64,1.8225e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001725028,0.247824,59,59,70,1.252e-6,0.000592,3,64,1.8245e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001722012,0.247824,59,59,70,1.252e-6,0.000592,3,64,1.8285e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001682205,0.247824,59,59,70,1.182e-6,0.000592,3,64,1.8215e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001672127,0.247824,59,59,70,1.052e-6,0.000592,3,64,1.6451e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016515570000000001,0.247824,59,59,70,1.112e-6,0.000592,3,64,1.6392e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016738699999999998,0.247824,59,59,70,1.062e-6,0.000592,3,64,1.6491e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001708407,0.247824,59,59,70,1.012e-6,0.000592,3,64,1.6502e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001676715,0.247824,59,59,70,1.142e-6,0.000592,3,64,1.8204e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001669151,0.247824,59,59,70,1.092e-6,0.000592,3,64,1.6502e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001694379,0.247824,59,59,70,1.784e-6,0.000592,3,64,1.8947e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001708687,0.247824,59,59,70,1.092e-6,0.000592,3,64,1.6512e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001722063,0.247824,59,59,70,1.243e-6,0.000592,3,64,1.8255e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001733243,0.247824,59,59,70,1.082e-6,0.000592,3,64,2.0289e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001651067,0.247824,59,59,70,1.233e-6,0.000592,3,64,1.8165e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001660665,0.247824,59,59,70,1.052e-6,0.000592,3,64,1.8204e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001710331,0.247824,59,59,70,1.032e-6,0.000592,3,64,1.6522e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00170982,0.247824,59,59,70,9.62e-7,0.000592,3,64,1.6451e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001711953,0.247824,59,59,70,1.092e-6,0.000592,3,64,1.6532e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001709187,0.247824,59,59,70,1.083e-6,0.000592,3,64,1.6692e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017110810000000001,0.247824,59,59,70,1.142e-6,0.000592,3,64,1.6932e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001755135,0.247824,59,59,70,1.533e-6,0.000592,3,64,1.9006e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001723786,0.247824,59,59,70,7.434e-6,0.000592,3,64,1.8445e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001725068,0.247824,59,59,70,1.132e-6,0.000592,3,64,1.8545e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017000399999999999,0.247824,59,59,70,1.192e-6,0.000592,3,64,1.8295e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017085560000000002,0.247824,59,59,70,1.072e-6,0.000592,3,64,1.6401e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016972349999999998,0.247824,59,59,70,1.203e-6,0.000592,3,64,1.8184e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001676625,0.247824,59,59,70,1.102e-6,0.000592,3,64,1.6321e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001683258,0.247824,59,59,70,1.042e-6,0.000592,3,64,1.6462e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00170473,0.247824,59,59,70,1.052e-6,0.000592,3,64,1.6822e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00168418,0.247824,59,59,70,1.142e-6,0.000592,3,64,1.8335e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001670134,0.247824,59,59,70,1.002e-6,0.000592,3,64,1.6511e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016936579999999998,0.247824,59,59,70,2.024e-6,0.000592,3,64,1.8926e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001680743,0.247824,59,59,70,1.011e-6,0.000592,3,64,1.6542e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016750629999999999,0.247824,59,59,70,9.92e-7,0.000592,3,64,1.6541e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001713837,0.247824,59,59,70,9.52e-7,0.000592,3,64,1.6591e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001686976,0.247824,59,59,70,1.102e-6,0.000592,3,64,1.8144e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016902030000000001,0.247824,59,59,70,1.102e-6,0.000592,3,64,1.8234e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001661075,0.247824,59,59,70,9.72e-7,0.000592,3,64,1.6441e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016665959999999998,0.247824,59,59,70,9.71e-7,0.000592,3,64,1.6532e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001713567,0.247824,59,59,70,9.31e-7,0.000592,3,64,1.6452e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016701119999999999,0.247824,59,59,70,1.152e-6,0.000592,3,64,1.8195e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001665705,0.247824,59,59,70,1.052e-6,0.000592,3,64,1.6602e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001772989,0.247824,59,59,70,1.914e-6,0.000592,3,64,1.9557e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001718856,0.247824,59,59,70,1.022e-6,0.000592,3,64,1.6622e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001737542,0.247824,59,59,70,1.072e-6,0.000592,3,64,1.8215e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001721211,0.247824,59,59,70,1.052e-6,0.000592,3,64,1.6973e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00171055,0.247824,59,59,70,9.92e-7,0.000592,3,64,1.6502e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001719086,0.247824,59,59,70,1.062e-6,0.000592,3,64,1.6452e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017140570000000002,0.247824,59,59,70,1.002e-6,0.000592,3,64,1.6451e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017232640000000002,0.247824,59,59,70,1.142e-6,0.000592,3,64,1.8295e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017261499999999999,0.247824,59,59,70,1.143e-6,0.000592,3,64,1.8255e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017021039999999999,0.247824,59,59,70,1.152e-6,0.000592,3,64,1.8064e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001667799,0.247824,59,59,70,1.002e-6,0.000592,3,64,1.6722e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001746118,0.247824,59,59,70,1.432e-6,0.000592,3,64,1.8846e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001688979,0.247824,59,59,70,1.122e-6,0.000592,3,64,1.8285e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001680362,0.247824,59,59,70,9.72e-7,0.000592,3,64,1.6411e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017154289999999999,0.247824,59,59,70,1.062e-6,0.000592,3,64,1.6532e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001670675,0.247824,59,59,70,1.092e-6,0.000592,3,64,1.8095e-5,0.00144,5
