Problem name,Solver,mem=,Runtime(ns),Memory used(bytes),Number of steps to solve(iterations),Number of vector-matrix opeartions
AMPGO06,lbfgs,62,97375.0,264232.0,1,6470
AMPGO06,lbfgs,63,97375.0,266088.0,1,6484
AMPGO06,lbfgs,64,98292.0,267944.0,1,6498
AMPGO06,lbfgs,65,95833.0,269800.0,1,6512
AMPGO06,lbfgs,66,96000.0,271784.0,1,6526
AMPGO06,lbfgs,67,110709.0,273720.0,1,6540
AMPGO06,lbfgs,68,96458.0,275576.0,1,6554
AMPGO06,lbfgs,69,104875.0,277432.0,1,6568
AMPGO06,lbfgs,70,103583.0,279480.0,1,6582
AMPGO06,lbfgs,71,100750.0,281336.0,1,6596
AMPGO06,lbfgs,72,102958.0,283272.0,1,6610
AMPGO06,lbfgs,73,98375.0,285128.0,1,6624
AMPGO06,lbfgs,74,101500.0,286984.0,1,6638
AMPGO06,lbfgs,75,124000.0,288840.0,1,6652
AMPGO06,lbfgs,76,99375.0,290888.0,1,6666
AMPGO06,lbfgs,77,101750.0,292856.0,1,6680
AMPGO06,lbfgs,78,99750.0,294712.0,1,6694
AMPGO06,lbfgs,79,102167.0,296568.0,1,6708
AMPGO06,lbfgs,80,102000.0,298424.0,1,6722
AMPGO06,lbfgs,81,111250.0,300280.0,1,6736
AMPGO06,lbfgs,82,103500.0,335160.0,1,6750
AMPGO06,lbfgs,83,103416.0,337016.0,1,6764
AMPGO06,lbfgs,84,100292.0,339000.0,1,6778
AMPGO06,lbfgs,85,101041.0,340856.0,1,6792
AMPGO06,lbfgs,86,104083.0,342712.0,1,6806
AMPGO06,lbfgs,87,102084.0,344568.0,1,6820
AMPGO06,lbfgs,88,105458.0,346424.0,1,6834
AMPGO06,lbfgs,89,104000.0,348280.0,1,6848
AMPGO06,lbfgs,90,102792.0,350456.0,1,6862
AMPGO06,lbfgs,91,107834.0,352312.0,1,6876
AMPGO06,lbfgs,92,105083.0,354312.0,1,6890
AMPGO06,lbfgs,93,108750.0,356168.0,1,6904
AMPGO06,lbfgs,94,103292.0,358024.0,1,6918
AMPGO06,lbfgs,95,106916.0,359880.0,1,6932
AMPGO06,lbfgs,96,105500.0,361736.0,1,6946
AMPGO06,lbfgs,97,107667.0,363592.0,1,6960
AMPGO06,lbfgs,98,105000.0,365448.0,1,6974
AMPGO06,lbfgs,99,105791.0,367304.0,1,6988
AMPGO06,lbfgs,100,108084.0,369480.0,1,7002
AMPGO07,lbfgs,1,79875.0,18456.0,1,7016
AMPGO07,lbfgs,2,78250.0,22376.0,1,7030
AMPGO07,lbfgs,3,84750.0,25784.0,1,7044
AMPGO07,lbfgs,4,92125.0,29256.0,1,7058
AMPGO07,lbfgs,5,118625.0,32664.0,1,7072
AMPGO07,lbfgs,6,83083.0,36136.0,1,7086
AMPGO07,lbfgs,7,82375.0,39544.0,1,7100
AMPGO07,lbfgs,8,85875.0,43016.0,1,7114
AMPGO07,lbfgs,9,85333.0,46936.0,1,7128
AMPGO07,lbfgs,10,80708.0,50408.0,1,7142
AMPGO07,lbfgs,11,83750.0,53816.0,1,7156
AMPGO07,lbfgs,12,82125.0,57288.0,1,7170
AMPGO07,lbfgs,13,82208.0,60696.0,1,7184
AMPGO07,lbfgs,14,89666.0,64168.0,1,7198
AMPGO07,lbfgs,15,85083.0,67576.0,1,7212
AMPGO07,lbfgs,16,85500.0,71048.0,1,7226
AMPGO07,lbfgs,17,85333.0,74968.0,1,7240
AMPGO07,lbfgs,18,91708.0,78456.0,1,7254
AMPGO07,lbfgs,19,86333.0,81848.0,1,7268
AMPGO07,lbfgs,20,85666.0,85336.0,1,7282
AMPGO07,lbfgs,21,85709.0,120472.0,1,7296
AMPGO07,lbfgs,22,83958.0,122424.0,1,7310
AMPGO07,lbfgs,23,84667.0,124280.0,1,7324
AMPGO07,lbfgs,24,86833.0,126248.0,1,7338
AMPGO07,lbfgs,25,86333.0,128104.0,1,7352
AMPGO07,lbfgs,26,85334.0,130024.0,1,7366
AMPGO07,lbfgs,27,84833.0,131928.0,1,7380
AMPGO07,lbfgs,28,87792.0,133848.0,1,7394
AMPGO07,lbfgs,29,88917.0,135704.0,1,7408
AMPGO07,lbfgs,30,88875.0,137672.0,1,7422
AMPGO07,lbfgs,31,92000.0,139528.0,1,7436
AMPGO07,lbfgs,32,90459.0,141448.0,1,7450
AMPGO07,lbfgs,33,89500.0,143336.0,1,7464
AMPGO07,lbfgs,34,88875.0,145256.0,1,7478
AMPGO07,lbfgs,35,86459.0,147160.0,1,7492
AMPGO07,lbfgs,36,87917.0,149144.0,1,7506
AMPGO07,lbfgs,37,92250.0,151000.0,1,7520
AMPGO07,lbfgs,38,90917.0,152904.0,1,7534
AMPGO07,lbfgs,39,90375.0,154760.0,1,7548
AMPGO07,lbfgs,40,91209.0,156744.0,1,7562
AMPGO07,lbfgs,41,92667.0,191432.0,1,7576
AMPGO07,lbfgs,42,88458.0,193288.0,1,7590
AMPGO07,lbfgs,43,92500.0,195144.0,1,7604
AMPGO07,lbfgs,44,92250.0,197128.0,1,7618
AMPGO07,lbfgs,45,91750.0,199064.0,1,7632
AMPGO07,lbfgs,46,89833.0,200920.0,1,7646
AMPGO07,lbfgs,47,93792.0,202776.0,1,7660
AMPGO07,lbfgs,48,94458.0,204824.0,1,7674
AMPGO07,lbfgs,49,93875.0,206680.0,1,7688
AMPGO07,lbfgs,50,94917.0,208616.0,1,7702
AMPGO07,lbfgs,51,91667.0,210472.0,1,7716
AMPGO07,lbfgs,52,92500.0,212328.0,1,7730
AMPGO07,lbfgs,53,95458.0,214184.0,1,7744
AMPGO07,lbfgs,54,96666.0,216232.0,1,7758
AMPGO07,lbfgs,55,96667.0,218200.0,1,7772
AMPGO07,lbfgs,56,93417.0,220056.0,1,7786
AMPGO07,lbfgs,57,93458.0,221912.0,1,7800
AMPGO07,lbfgs,58,96083.0,223768.0,1,7814
AMPGO07,lbfgs,59,96875.0,225624.0,1,7828
AMPGO07,lbfgs,60,96292.0,227672.0,1,7842
AMPGO07,lbfgs,61,100209.0,229528.0,1,7856
AMPGO07,lbfgs,62,101500.0,264232.0,1,7870
AMPGO07,lbfgs,63,95916.0,266088.0,1,7884
AMPGO07,lbfgs,64,99083.0,267944.0,1,7898
AMPGO07,lbfgs,65,97625.0,269800.0,1,7912
AMPGO07,lbfgs,66,103833.0,271784.0,1,7926
AMPGO07,lbfgs,67,99208.0,273720.0,1,7940
AMPGO07,lbfgs,68,95750.0,275576.0,1,7954
AMPGO07,lbfgs,69,97542.0,277432.0,1,7968
AMPGO07,lbfgs,70,99875.0,279480.0,1,7982
AMPGO07,lbfgs,71,100083.0,281336.0,1,7996
AMPGO07,lbfgs,72,97958.0,283272.0,1,8010
AMPGO07,lbfgs,73,101708.0,285128.0,1,8024
AMPGO07,lbfgs,74,99917.0,286984.0,1,8038
AMPGO07,lbfgs,75,101375.0,288840.0,1,8052
AMPGO07,lbfgs,76,101791.0,290888.0,1,8066
AMPGO07,lbfgs,77,101042.0,292856.0,1,8080
AMPGO07,lbfgs,78,99417.0,294712.0,1,8094
AMPGO07,lbfgs,79,103208.0,296568.0,1,8108
AMPGO07,lbfgs,80,102167.0,298424.0,1,8122
AMPGO07,lbfgs,81,106416.0,300280.0,1,8136
AMPGO07,lbfgs,82,100708.0,335160.0,1,8150
AMPGO07,lbfgs,83,101083.0,337016.0,1,8164
AMPGO07,lbfgs,84,103333.0,339000.0,1,8178
AMPGO07,lbfgs,85,105416.0,340856.0,1,8192
AMPGO07,lbfgs,86,109375.0,342712.0,1,8206
AMPGO07,lbfgs,87,112584.0,344568.0,1,8220
AMPGO07,lbfgs,88,102583.0,346424.0,1,8234
AMPGO07,lbfgs,89,103667.0,348280.0,1,8248
AMPGO07,lbfgs,90,108875.0,350456.0,1,8262
AMPGO07,lbfgs,91,103708.0,352312.0,1,8276
AMPGO07,lbfgs,92,103917.0,354312.0,1,8290
AMPGO07,lbfgs,93,106500.0,356168.0,1,8304
AMPGO07,lbfgs,94,104125.0,358024.0,1,8318
AMPGO07,lbfgs,95,103375.0,359880.0,1,8332
AMPGO07,lbfgs,96,111625.0,361736.0,1,8346
AMPGO07,lbfgs,97,105458.0,363592.0,1,8360
AMPGO07,lbfgs,98,107083.0,365448.0,1,8374
AMPGO07,lbfgs,99,106875.0,367304.0,1,8388
AMPGO07,lbfgs,100,107875.0,369480.0,1,8402
AMPGO08,lbfgs,1,80708.0,18456.0,1,8416
AMPGO08,lbfgs,2,78125.0,22376.0,1,8430
AMPGO08,lbfgs,3,79041.0,25784.0,1,8444
AMPGO08,lbfgs,4,82417.0,29256.0,1,8458
AMPGO08,lbfgs,5,83125.0,32664.0,1,8472
AMPGO08,lbfgs,6,106125.0,36136.0,1,8486
AMPGO08,lbfgs,7,82458.0,39544.0,1,8500
AMPGO08,lbfgs,8,85000.0,43016.0,1,8514
AMPGO08,lbfgs,9,87083.0,46936.0,1,8528
AMPGO08,lbfgs,10,85125.0,50408.0,1,8542
AMPGO08,lbfgs,11,91292.0,53816.0,1,8556
AMPGO08,lbfgs,12,89416.0,57288.0,1,8570
AMPGO08,lbfgs,13,86458.0,60696.0,1,8584
AMPGO08,lbfgs,14,87916.0,64168.0,1,8598
AMPGO08,lbfgs,15,88583.0,67576.0,1,8612
AMPGO08,lbfgs,16,82666.0,71048.0,1,8626
AMPGO08,lbfgs,17,84958.0,74968.0,1,8640
AMPGO08,lbfgs,18,85500.0,78456.0,1,8654
AMPGO08,lbfgs,19,83208.0,81848.0,1,8668
AMPGO08,lbfgs,20,83708.0,85336.0,1,8682
AMPGO08,lbfgs,21,85500.0,120472.0,1,8696
AMPGO08,lbfgs,22,87291.0,122424.0,1,8710
AMPGO08,lbfgs,23,87458.0,124280.0,1,8724
AMPGO08,lbfgs,24,86291.0,126248.0,1,8738
AMPGO08,lbfgs,25,84500.0,128104.0,1,8752
AMPGO08,lbfgs,26,84875.0,130024.0,1,8766
AMPGO08,lbfgs,27,87917.0,131928.0,1,8780
AMPGO08,lbfgs,28,87542.0,133848.0,1,8794
AMPGO08,lbfgs,29,88667.0,135704.0,1,8808
AMPGO08,lbfgs,30,86292.0,137672.0,1,8822
AMPGO08,lbfgs,31,90125.0,139528.0,1,8836
AMPGO08,lbfgs,32,86792.0,141448.0,1,8850
AMPGO08,lbfgs,33,87083.0,143336.0,1,8864
AMPGO08,lbfgs,34,90042.0,145256.0,1,8878
AMPGO08,lbfgs,35,87333.0,147160.0,1,8892
AMPGO08,lbfgs,36,91083.0,149144.0,1,8906
AMPGO08,lbfgs,37,88792.0,151000.0,1,8920
AMPGO08,lbfgs,38,88750.0,152904.0,1,8934
AMPGO08,lbfgs,39,90917.0,154760.0,1,8948
AMPGO08,lbfgs,40,90875.0,156744.0,1,8962
AMPGO08,lbfgs,41,92708.0,191432.0,1,8976
AMPGO08,lbfgs,42,89667.0,193288.0,1,8990
AMPGO08,lbfgs,43,90084.0,195144.0,1,9004
AMPGO08,lbfgs,44,92958.0,197128.0,1,9018
AMPGO08,lbfgs,45,96125.0,199064.0,1,9032
AMPGO08,lbfgs,46,93375.0,200920.0,1,9046
AMPGO08,lbfgs,47,93292.0,202776.0,1,9060
AMPGO08,lbfgs,48,93125.0,204824.0,1,9074
AMPGO08,lbfgs,49,91792.0,206680.0,1,9088
AMPGO08,lbfgs,50,94166.0,208616.0,1,9102
AMPGO08,lbfgs,51,97875.0,210472.0,1,9116
AMPGO08,lbfgs,52,91000.0,212328.0,1,9130
AMPGO08,lbfgs,53,93958.0,214184.0,1,9144
AMPGO08,lbfgs,54,94334.0,216232.0,1,9158
AMPGO08,lbfgs,55,97250.0,218200.0,1,9172
AMPGO08,lbfgs,56,96458.0,220056.0,1,9186
AMPGO08,lbfgs,57,100000.0,221912.0,1,9200
AMPGO08,lbfgs,58,95833.0,223768.0,1,9214
AMPGO08,lbfgs,59,96875.0,225624.0,1,9228
AMPGO08,lbfgs,60,98333.0,227672.0,1,9242
AMPGO08,lbfgs,61,96834.0,229528.0,1,9256
AMPGO08,lbfgs,62,97958.0,264232.0,1,9270
AMPGO08,lbfgs,63,97750.0,266088.0,1,9284
AMPGO08,lbfgs,64,95625.0,267944.0,1,9298
AMPGO08,lbfgs,65,100375.0,269800.0,1,9312
AMPGO08,lbfgs,66,96208.0,271784.0,1,9326
AMPGO08,lbfgs,67,97875.0,273720.0,1,9340
AMPGO08,lbfgs,68,96916.0,275576.0,1,9354
AMPGO08,lbfgs,69,100917.0,277432.0,1,9368
AMPGO08,lbfgs,70,100542.0,279480.0,1,9382
AMPGO08,lbfgs,71,107458.0,281336.0,1,9396
AMPGO08,lbfgs,72,104541.0,283272.0,1,9410
AMPGO08,lbfgs,73,99375.0,285128.0,1,9424
AMPGO08,lbfgs,74,99083.0,286984.0,1,9438
AMPGO08,lbfgs,75,99542.0,288840.0,1,9452
AMPGO08,lbfgs,76,99959.0,290888.0,1,9466
AMPGO08,lbfgs,77,104584.0,292856.0,1,9480
AMPGO08,lbfgs,78,99625.0,294712.0,1,9494
AMPGO08,lbfgs,79,101042.0,296568.0,1,9508
AMPGO08,lbfgs,80,99792.0,298424.0,1,9522
AMPGO08,lbfgs,81,99417.0,300280.0,1,9536
AMPGO08,lbfgs,82,102333.0,335160.0,1,9550
AMPGO08,lbfgs,83,102917.0,337016.0,1,9564
AMPGO08,lbfgs,84,103791.0,339000.0,1,9578
AMPGO08,lbfgs,85,106333.0,340856.0,1,9592
AMPGO08,lbfgs,86,104292.0,342712.0,1,9606
AMPGO08,lbfgs,87,100875.0,344568.0,1,9620
AMPGO08,lbfgs,88,104417.0,346424.0,1,9634
AMPGO08,lbfgs,89,102167.0,348280.0,1,9648
AMPGO08,lbfgs,90,102166.0,350456.0,1,9662
AMPGO08,lbfgs,91,105667.0,352312.0,1,9676
AMPGO08,lbfgs,92,101875.0,354312.0,1,9690
AMPGO08,lbfgs,93,104750.0,356168.0,1,9704
AMPGO08,lbfgs,94,105209.0,358024.0,1,9718
AMPGO08,lbfgs,95,102833.0,359880.0,1,9732
AMPGO08,lbfgs,96,107166.0,361736.0,1,9746
AMPGO08,lbfgs,97,107291.0,363592.0,1,9760
AMPGO08,lbfgs,98,105500.0,365448.0,1,9774
AMPGO08,lbfgs,99,106041.0,367304.0,1,9788
AMPGO08,lbfgs,100,109416.0,369480.0,1,9802
AMPGO09,lbfgs,1,84083.0,18456.0,1,9816
AMPGO09,lbfgs,2,81375.0,22376.0,1,9830
AMPGO09,lbfgs,3,79291.0,25784.0,1,9844
AMPGO09,lbfgs,4,79042.0,29256.0,1,9858
AMPGO09,lbfgs,5,82042.0,32664.0,1,9872
AMPGO09,lbfgs,6,84125.0,36136.0,1,9886
AMPGO09,lbfgs,7,80334.0,39544.0,1,9900
AMPGO09,lbfgs,8,81459.0,43016.0,1,9914
AMPGO09,lbfgs,9,98625.0,46936.0,1,9928
AMPGO09,lbfgs,10,84041.0,50408.0,1,9942
AMPGO09,lbfgs,11,83541.0,53816.0,1,9956
AMPGO09,lbfgs,12,82042.0,57288.0,1,9970
AMPGO09,lbfgs,13,81500.0,60696.0,1,9984
AMPGO09,lbfgs,14,84083.0,64168.0,1,9998
AMPGO09,lbfgs,15,83625.0,67576.0,1,10012
AMPGO09,lbfgs,16,81750.0,71048.0,1,10026
AMPGO09,lbfgs,17,84542.0,74968.0,1,10040
AMPGO09,lbfgs,18,85625.0,78456.0,1,10054
AMPGO09,lbfgs,19,83334.0,81848.0,1,10068
AMPGO09,lbfgs,20,89250.0,85336.0,1,10082
AMPGO09,lbfgs,21,84709.0,120472.0,1,10096
AMPGO09,lbfgs,22,86083.0,122424.0,1,10110
AMPGO09,lbfgs,23,84584.0,124280.0,1,10124
AMPGO09,lbfgs,24,86542.0,126248.0,1,10138
AMPGO09,lbfgs,25,84875.0,128104.0,1,10152
AMPGO09,lbfgs,26,84917.0,130024.0,1,10166
AMPGO09,lbfgs,27,89250.0,131928.0,1,10180
AMPGO09,lbfgs,28,87875.0,133848.0,1,10194
AMPGO09,lbfgs,29,86250.0,135704.0,1,10208
AMPGO09,lbfgs,30,86417.0,137672.0,1,10222
AMPGO09,lbfgs,31,88625.0,139528.0,1,10236
AMPGO09,lbfgs,32,88417.0,141448.0,1,10250
AMPGO09,lbfgs,33,89125.0,143336.0,1,10264
AMPGO09,lbfgs,34,86333.0,145256.0,1,10278
AMPGO09,lbfgs,35,90500.0,147160.0,1,10292
AMPGO09,lbfgs,36,87125.0,149144.0,1,10306
AMPGO09,lbfgs,37,87042.0,151000.0,1,10320
AMPGO09,lbfgs,38,91041.0,152904.0,1,10334
AMPGO09,lbfgs,39,92333.0,154760.0,1,10348
AMPGO09,lbfgs,40,91375.0,156744.0,1,10362
AMPGO09,lbfgs,41,88334.0,191432.0,1,10376
AMPGO09,lbfgs,42,90542.0,193288.0,1,10390
AMPGO09,lbfgs,43,90875.0,195144.0,1,10404
AMPGO09,lbfgs,44,91417.0,197128.0,1,10418
AMPGO09,lbfgs,45,89834.0,199064.0,1,10432
AMPGO09,lbfgs,46,92709.0,200920.0,1,10446
AMPGO09,lbfgs,47,93791.0,202776.0,1,10460
AMPGO09,lbfgs,48,90917.0,204824.0,1,10474
AMPGO09,lbfgs,49,93291.0,206680.0,1,10488
AMPGO09,lbfgs,50,94875.0,208616.0,1,10502
AMPGO09,lbfgs,51,94667.0,210472.0,1,10516
AMPGO09,lbfgs,52,91166.0,212328.0,1,10530
AMPGO09,lbfgs,53,94833.0,214184.0,1,10544
AMPGO09,lbfgs,54,95083.0,216232.0,1,10558
AMPGO09,lbfgs,55,94375.0,218200.0,1,10572
AMPGO09,lbfgs,56,96750.0,220056.0,1,10586
AMPGO09,lbfgs,57,96708.0,221912.0,1,10600
AMPGO09,lbfgs,58,93417.0,223768.0,1,10614
AMPGO09,lbfgs,59,95917.0,225624.0,1,10628
AMPGO09,lbfgs,60,94458.0,227672.0,1,10642
AMPGO09,lbfgs,61,95125.0,229528.0,1,10656
AMPGO09,lbfgs,62,104042.0,264232.0,1,10670
AMPGO09,lbfgs,63,99792.0,266088.0,1,10684
AMPGO09,lbfgs,64,98167.0,267944.0,1,10698
AMPGO09,lbfgs,65,99041.0,269800.0,1,10712
AMPGO09,lbfgs,66,95666.0,271784.0,1,10726
AMPGO09,lbfgs,67,96000.0,273720.0,1,10740
AMPGO09,lbfgs,68,98916.0,275576.0,1,10754
AMPGO09,lbfgs,69,99083.0,277432.0,1,10768
AMPGO09,lbfgs,70,99041.0,279480.0,1,10782
AMPGO09,lbfgs,71,98416.0,281336.0,1,10796
AMPGO09,lbfgs,72,96917.0,283272.0,1,10810
AMPGO09,lbfgs,73,100625.0,285128.0,1,10824
AMPGO09,lbfgs,74,100833.0,286984.0,1,10838
AMPGO09,lbfgs,75,114458.0,288840.0,1,10852
AMPGO09,lbfgs,76,102166.0,290888.0,1,10866
AMPGO09,lbfgs,77,99167.0,292856.0,1,10880
AMPGO09,lbfgs,78,99709.0,294712.0,1,10894
AMPGO09,lbfgs,79,101250.0,296568.0,1,10908
AMPGO09,lbfgs,80,104375.0,298424.0,1,10922
AMPGO09,lbfgs,81,103375.0,300280.0,1,10936
AMPGO09,lbfgs,82,101625.0,335160.0,1,10950
AMPGO09,lbfgs,83,104042.0,337016.0,1,10964
AMPGO09,lbfgs,84,107167.0,339000.0,1,10978
AMPGO09,lbfgs,85,105292.0,340856.0,1,10992
AMPGO09,lbfgs,86,103500.0,342712.0,1,11006
AMPGO09,lbfgs,87,107292.0,344568.0,1,11020
AMPGO09,lbfgs,88,106791.0,346424.0,1,11034
AMPGO09,lbfgs,89,103958.0,348280.0,1,11048
AMPGO09,lbfgs,90,105958.0,350456.0,1,11062
AMPGO09,lbfgs,91,108958.0,352312.0,1,11076
AMPGO09,lbfgs,92,107042.0,354312.0,1,11090
AMPGO09,lbfgs,93,105708.0,356168.0,1,11104
AMPGO09,lbfgs,94,104125.0,358024.0,1,11118
AMPGO09,lbfgs,95,103750.0,359880.0,1,11132
AMPGO09,lbfgs,96,107167.0,361736.0,1,11146
AMPGO09,lbfgs,97,108416.0,363592.0,1,11160
AMPGO09,lbfgs,98,106959.0,365448.0,1,11174
AMPGO09,lbfgs,99,106125.0,367304.0,1,11188
AMPGO09,lbfgs,100,115625.0,369480.0,1,11202
AMPGO10,lbfgs,1,79833.0,18456.0,1,11216
AMPGO10,lbfgs,2,79583.0,22376.0,1,11230
AMPGO10,lbfgs,3,79500.0,25784.0,1,11244
AMPGO10,lbfgs,4,79667.0,29256.0,1,11258
AMPGO10,lbfgs,5,80625.0,32664.0,1,11272
AMPGO10,lbfgs,6,82917.0,36136.0,1,11286
AMPGO10,lbfgs,7,83500.0,39544.0,1,11300
AMPGO10,lbfgs,8,84000.0,43016.0,1,11314
AMPGO10,lbfgs,9,88416.0,46936.0,1,11328
AMPGO10,lbfgs,10,87416.0,50408.0,1,11342
AMPGO10,lbfgs,11,81833.0,53816.0,1,11356
AMPGO10,lbfgs,12,84042.0,57288.0,1,11370
AMPGO10,lbfgs,13,84125.0,60696.0,1,11384
AMPGO10,lbfgs,14,82042.0,64168.0,1,11398
AMPGO10,lbfgs,15,84167.0,67576.0,1,11412
AMPGO10,lbfgs,16,84833.0,71048.0,1,11426
AMPGO10,lbfgs,17,83375.0,74968.0,1,11440
AMPGO10,lbfgs,18,83084.0,78456.0,1,11454
AMPGO10,lbfgs,19,83708.0,81848.0,1,11468
AMPGO10,lbfgs,20,82875.0,85336.0,1,11482
AMPGO10,lbfgs,21,84375.0,120472.0,1,11496
AMPGO10,lbfgs,22,85000.0,122424.0,1,11510
AMPGO10,lbfgs,23,83834.0,124280.0,1,11524
AMPGO10,lbfgs,24,87250.0,126248.0,1,11538
AMPGO10,lbfgs,25,86667.0,128104.0,1,11552
AMPGO10,lbfgs,26,86667.0,130024.0,1,11566
AMPGO10,lbfgs,27,90166.0,131928.0,1,11580
AMPGO10,lbfgs,28,88875.0,133848.0,1,11594
AMPGO10,lbfgs,29,88208.0,135704.0,1,11608
AMPGO10,lbfgs,30,86042.0,137672.0,1,11622
AMPGO10,lbfgs,31,89375.0,139528.0,1,11636
AMPGO10,lbfgs,32,93709.0,141448.0,1,11650
AMPGO10,lbfgs,33,90583.0,143336.0,1,11664
AMPGO10,lbfgs,34,94750.0,145256.0,1,11678
AMPGO10,lbfgs,35,88166.0,147160.0,1,11692
AMPGO10,lbfgs,36,91166.0,149144.0,1,11706
AMPGO10,lbfgs,37,93459.0,151000.0,1,11720
AMPGO10,lbfgs,38,87833.0,152904.0,1,11734
AMPGO10,lbfgs,39,88542.0,154760.0,1,11748
AMPGO10,lbfgs,40,91959.0,156744.0,1,11762
AMPGO10,lbfgs,41,88500.0,191432.0,1,11776
AMPGO10,lbfgs,42,90584.0,193288.0,1,11790
AMPGO10,lbfgs,43,89458.0,195144.0,1,11804
AMPGO10,lbfgs,44,91375.0,197128.0,1,11818
AMPGO10,lbfgs,45,93375.0,199064.0,1,11832
AMPGO10,lbfgs,46,93250.0,200920.0,1,11846
AMPGO10,lbfgs,47,90916.0,202776.0,1,11860
AMPGO10,lbfgs,48,93333.0,204824.0,1,11874
AMPGO10,lbfgs,49,98500.0,206680.0,1,11888
AMPGO10,lbfgs,50,92125.0,208616.0,1,11902
AMPGO10,lbfgs,51,92291.0,210472.0,1,11916
AMPGO10,lbfgs,52,94958.0,212328.0,1,11930
AMPGO10,lbfgs,53,96875.0,214184.0,1,11944
AMPGO10,lbfgs,54,93125.0,216232.0,1,11958
AMPGO10,lbfgs,55,93750.0,218200.0,1,11972
AMPGO10,lbfgs,56,96792.0,220056.0,1,11986
AMPGO10,lbfgs,57,96708.0,221912.0,1,12000
AMPGO10,lbfgs,58,97084.0,223768.0,1,12014
AMPGO10,lbfgs,59,95959.0,225624.0,1,12028
AMPGO10,lbfgs,60,99625.0,227672.0,1,12042
AMPGO10,lbfgs,61,93750.0,229528.0,1,12056
AMPGO10,lbfgs,62,96375.0,264232.0,1,12070
AMPGO10,lbfgs,63,94875.0,266088.0,1,12084
AMPGO10,lbfgs,64,97625.0,267944.0,1,12098
AMPGO10,lbfgs,65,103333.0,269800.0,1,12112
AMPGO10,lbfgs,66,98916.0,271784.0,1,12126
AMPGO10,lbfgs,67,109875.0,273720.0,1,12140
AMPGO10,lbfgs,68,95958.0,275576.0,1,12154
AMPGO10,lbfgs,69,98750.0,277432.0,1,12168
AMPGO10,lbfgs,70,96708.0,279480.0,1,12182
AMPGO10,lbfgs,71,97833.0,281336.0,1,12196
AMPGO10,lbfgs,72,97916.0,283272.0,1,12210
AMPGO10,lbfgs,73,100375.0,285128.0,1,12224
AMPGO10,lbfgs,74,101875.0,286984.0,1,12238
AMPGO10,lbfgs,75,98834.0,288840.0,1,12252
AMPGO10,lbfgs,76,102875.0,290888.0,1,12266
AMPGO10,lbfgs,77,97875.0,292856.0,1,12280
AMPGO10,lbfgs,78,99791.0,294712.0,1,12294
AMPGO10,lbfgs,79,104792.0,296568.0,1,12308
AMPGO10,lbfgs,80,113250.0,298424.0,1,12322
AMPGO10,lbfgs,81,100541.0,300280.0,1,12336
AMPGO10,lbfgs,82,100583.0,335160.0,1,12350
AMPGO10,lbfgs,83,102875.0,337016.0,1,12364
AMPGO10,lbfgs,84,102208.0,339000.0,1,12378
AMPGO10,lbfgs,85,101500.0,340856.0,1,12392
AMPGO10,lbfgs,86,104208.0,342712.0,1,12406
AMPGO10,lbfgs,87,105792.0,344568.0,1,12420
AMPGO10,lbfgs,88,105083.0,346424.0,1,12434
AMPGO10,lbfgs,89,106667.0,348280.0,1,12448
AMPGO10,lbfgs,90,106500.0,350456.0,1,12462
AMPGO10,lbfgs,91,103750.0,352312.0,1,12476
AMPGO10,lbfgs,92,103583.0,354312.0,1,12490
AMPGO10,lbfgs,93,103292.0,356168.0,1,12504
AMPGO10,lbfgs,94,108292.0,358024.0,1,12518
AMPGO10,lbfgs,95,106917.0,359880.0,1,12532
AMPGO10,lbfgs,96,107042.0,361736.0,1,12546
AMPGO10,lbfgs,97,104583.0,363592.0,1,12560
AMPGO10,lbfgs,98,107209.0,365448.0,1,12574
AMPGO10,lbfgs,99,108042.0,367304.0,1,12588
AMPGO10,lbfgs,100,108250.0,369480.0,1,12602
AMPGO11,lbfgs,1,81292.0,18456.0,1,12616
AMPGO11,lbfgs,2,79167.0,22376.0,1,12630
AMPGO11,lbfgs,3,80042.0,25784.0,1,12644
AMPGO11,lbfgs,4,81625.0,29256.0,1,12658
AMPGO11,lbfgs,5,82333.0,32664.0,1,12672
AMPGO11,lbfgs,6,83083.0,36136.0,1,12686
AMPGO11,lbfgs,7,84250.0,39544.0,1,12700
AMPGO11,lbfgs,8,81958.0,43016.0,1,12714
AMPGO11,lbfgs,9,83042.0,46936.0,1,12728
AMPGO11,lbfgs,10,84000.0,50408.0,1,12742
AMPGO11,lbfgs,11,81667.0,53816.0,1,12756
AMPGO11,lbfgs,12,89000.0,57288.0,1,12770
AMPGO11,lbfgs,13,82000.0,60696.0,1,12784
AMPGO11,lbfgs,14,84834.0,64168.0,1,12798
AMPGO11,lbfgs,15,83333.0,67576.0,1,12812
AMPGO11,lbfgs,16,87584.0,71048.0,1,12826
AMPGO11,lbfgs,17,84584.0,74968.0,1,12840
AMPGO11,lbfgs,18,88875.0,78456.0,1,12854
AMPGO11,lbfgs,19,91042.0,81848.0,1,12868
AMPGO11,lbfgs,20,88416.0,85336.0,1,12882
AMPGO11,lbfgs,21,86458.0,120472.0,1,12896
AMPGO11,lbfgs,22,86542.0,122424.0,1,12910
AMPGO11,lbfgs,23,84208.0,124280.0,1,12924
AMPGO11,lbfgs,24,85125.0,126248.0,1,12938
AMPGO11,lbfgs,25,85166.0,128104.0,1,12952
