status,name,solver,mem,nvar,time(ns),memory(MB),nvmops,neval_obj,neval_grad
first_order,curly20,LBFGSSolver,15,100,2.63184678e8,1.315824e6,3047,131250,131124
first_order,curly20,LBFGSSolver,16,100,1.45036209e8,735872.0,1645,125487,125341
first_order,curly20,LBFGSSolver,17,100,1.67809445e8,845776.0,1898,135320,134776
first_order,curly20,LBFGSSolver,18,100,2.03486136e8,1.023648e6,2319,131945,131670
first_order,curly20,LBFGSSolver,19,100,1.63727684e8,833840.0,1856,132894,132618
first_order,curly20,LBFGSSolver,20,100,1.1874716e8,614704.0,1320,125550,125190
first_order,curly20,LBFGSSolver,21,100,1.11315565e8,582000.0,1233,120428,119600
first_order,curly20,LBFGSSolver,22,100,1.30527822e8,676592.0,1452,131494,130720
first_order,curly20,LBFGSSolver,23,100,2.08135382e8,1.055184e6,2356,130518,130356
first_order,curly20,LBFGSSolver,24,100,1.38660972e8,717552.0,1533,119362,118844
first_order,curly20,LBFGSSolver,25,100,1.59545598e8,823888.0,1783,129150,128870
first_order,curly20,LBFGSSolver,26,100,1.05759718e8,562208.0,1142,128730,128100
first_order,curly20,LBFGSSolver,27,100,1.49524544e8,778208.0,1656,123840,123624
first_order,curly20,LBFGSSolver,28,100,9.462333e7,517856.0,1021,120010,119350
first_order,curly20,LBFGSSolver,29,100,1.12751557e8,604704.0,1221,118956,118588
first_order,curly20,LBFGSSolver,30,100,1.18241352e8,632592.0,1279,121770,121320
first_order,curly20,LBFGSSolver,31,100,1.06390098e8,582624.0,1153,126048,125736
first_order,curly20,LBFGSSolver,32,100,1.02754047e8,565168.0,1101,123914,123596
first_order,curly20,LBFGSSolver,33,100,1.01313273e8,562528.0,1087,123371,122622
first_order,curly20,LBFGSSolver,34,100,8.5267929e7,491008.0,907,123063,122301
first_order,curly20,LBFGSSolver,35,100,1.00166372e8,562736.0,1071,121338,120589
first_order,curly20,LBFGSSolver,36,100,8.9648815e7,515424.0,949,125240,124868
first_order,curly20,LBFGSSolver,37,100,8.7169937e7,503424.0,909,124488,123228
first_order,curly20,LBFGSSolver,38,100,1.32669752e8,719056.0,1421,126310,125715
first_order,curly20,LBFGSSolver,39,100,8.0555303e7,481072.0,841,117520,116870
first_order,curly20,LBFGSSolver,40,100,1.13490166e8,636640.0,1207,115297,114569
first_order,curly20,LBFGSSolver,41,100,1.12616607e8,633360.0,1190,115184,114724
first_order,curly20,LBFGSSolver,42,100,7.8026929e7,478400.0,810,114444,114048
first_order,curly20,LBFGSSolver,43,100,1.10948269e8,632416.0,1173,112700,112332
first_order,curly20,LBFGSSolver,44,100,1.18390006e8,663904.0,1238,117180,117000
first_order,curly20,LBFGSSolver,45,100,8.0183324e7,498000.0,833,114790,114400
first_order,curly20,LBFGSSolver,46,100,8.2538155e7,511792.0,858,116874,116487
first_order,curly20,LBFGSSolver,47,100,7.7587231e7,488560.0,792,113449,112917
first_order,curly20,LBFGSSolver,48,100,7.8712492e7,499968.0,812,114180,113124
first_order,curly20,LBFGSSolver,49,100,8.8401837e7,545984.0,915,120375,119875
first_order,curly20,LBFGSSolver,50,100,7.9638764e7,512944.0,829,113184,112791
first_order,curly20,LBFGSSolver,51,100,7.686938e7,499840.0,787,111188,110523
first_order,curly20,LBFGSSolver,52,100,6.901826e7,466704.0,699,114597,114138
first_order,curly20,LBFGSSolver,53,100,7.6196484e7,502336.0,777,110282,109880
first_order,curly20,LBFGSSolver,54,100,1.23565486e8,716096.0,1283,116336,116072
first_order,curly20,LBFGSSolver,55,100,6.7753012e7,468816.0,678,112420,112112
first_order,curly20,LBFGSSolver,56,100,1.45777653e8,815456.0,1504,113077,112931
first_order,curly20,LBFGSSolver,57,100,1.04064975e8,637568.0,1069,116445,115920
first_order,curly20,LBFGSSolver,58,100,6.7703678e7,481920.0,687,111342,110726
first_order,curly20,LBFGSSolver,59,100,9.7744632e7,614784.0,998,111672,111456
first_order,curly20,LBFGSSolver,60,100,6.2315107e7,463712.0,626,114699,114180
first_order,curly20,LBFGSSolver,61,100,6.2961052e7,467536.0,626,115910,115218
first_order,curly20,LBFGSSolver,62,100,6.0201557e7,458608.0,596,112640,111936
first_order,curly20,LBFGSSolver,63,100,6.4966266e7,481488.0,642,108487,107388
first_order,curly20,LBFGSSolver,64,100,1.23894639e8,739920.0,1257,113696,113432
first_order,curly20,LBFGSSolver,65,100,9.5197224e7,617824.0,954,109560,109120
first_order,curly20,LBFGSSolver,66,100,6.3560138e7,484912.0,626,114724,114380
first_order,curly20,LBFGSSolver,67,100,7.2865048e7,529152.0,725,113091,112793
first_order,curly20,LBFGSSolver,68,100,6.9411586e7,515248.0,682,110200,109744
first_order,curly20,LBFGSSolver,69,100,5.6831374e7,467712.0,561,107333,106790
first_order,curly20,LBFGSSolver,70,100,6.2796258e7,494800.0,617,112796,112450
first_order,curly20,LBFGSSolver,71,100,5.9164235e7,483120.0,581,109114,108758
first_order,curly20,LBFGSSolver,72,100,6.2290161e7,498304.0,608,111931,111066
first_order,curly20,LBFGSSolver,73,100,5.9447536e7,491200.0,584,108501,108147
first_order,curly20,LBFGSSolver,74,100,7.5528581e7,560688.0,742,104118,103448
first_order,curly20,LBFGSSolver,75,100,5.7013423e7,485184.0,552,106247,105885
first_order,curly20,LBFGSSolver,76,100,5.5994014e7,484848.0,543,104650,104286
first_order,curly20,LBFGSSolver,77,100,7.2568112e7,558432.0,712,110111,109664
first_order,curly20,LBFGSSolver,78,100,5.0840552e7,470560.0,489,107738,106914
first_order,curly20,LBFGSSolver,79,100,5.6591867e7,496544.0,546,105378,104650
first_order,curly20,LBFGSSolver,80,100,4.9826123e7,475280.0,485,105156,104535
first_order,curly20,LBFGSSolver,81,100,5.5400751e7,498240.0,534,103408,103040
first_order,curly20,LBFGSSolver,82,100,5.6500062e7,505760.0,543,104104,103740
first_order,curly20,LBFGSSolver,83,100,5.2585158e7,493584.0,505,107666,107060
first_order,curly20,LBFGSSolver,84,100,5.0084026e7,486528.0,475,105156,104742
first_order,curly20,LBFGSSolver,85,100,6.4306568e7,547664.0,619,101752,101436
first_order,curly20,LBFGSSolver,86,100,6.0029651e7,534528.0,580,106200,105846
first_order,curly20,LBFGSSolver,87,100,4.7252512e7,488608.0,455,108072,107616
first_order,curly20,LBFGSSolver,88,100,4.8372194e7,493552.0,457,102968,102124
first_order,curly20,LBFGSSolver,89,100,5.0455706e7,506208.0,484,103618,103206
first_order,curly20,LBFGSSolver,90,100,4.7961308e7,499920.0,456,101069,100647
first_order,curly20,LBFGSSolver,91,100,4.8871278e7,506304.0,464,101783,101365
first_order,curly20,LBFGSSolver,92,100,4.8902067e7,510128.0,465,101574,101156
first_order,curly20,LBFGSSolver,93,100,4.6756374e7,505872.0,444,106714,105798
first_order,curly20,LBFGSSolver,94,100,5.1737688e7,526544.0,491,104244,103836
first_order,curly20,LBFGSSolver,95,100,5.8393012e7,554272.0,551,102746,102388
first_order,curly20,LBFGSSolver,96,100,4.8883732e7,522480.0,461,100738,100320
first_order,curly20,LBFGSSolver,97,100,5.2803997e7,540384.0,501,104434,104030
first_order,curly20,LBFGSSolver,98,100,6.1921439e7,577440.0,582,105096,104748
first_order,curly20,LBFGSSolver,99,100,4.87467e7,531072.0,456,100380,99960
first_order,curly20,LBFGSSolver,100,100,4.71723e7,529664.0,442,105336,104880
first_order,curly30,LBFGSSolver,1,100,2.032446847e9,5.57332e6,12667,150912,150776
first_order,curly30,LBFGSSolver,2,100,2.11039963e9,6.113904e6,14044,156256,156160
first_order,curly30,LBFGSSolver,3,100,6.72354223e8,2.528944e6,6055,123820,123620
first_order,curly30,LBFGSSolver,4,100,4.9724635e8,1.86936e6,4465,128044,127792
first_order,curly30,LBFGSSolver,5,100,3.40546091e8,1.276848e6,3036,99872,99776
first_order,curly30,LBFGSSolver,6,100,2.95783848e8,1.109984e6,2627,108400,108040
first_order,curly30,LBFGSSolver,7,100,6.35199809e8,2.390976e6,5696,115820,115740
first_order,curly30,LBFGSSolver,8,100,2.89771283e8,1.081744e6,2539,108363,108117
first_order,curly30,LBFGSSolver,9,100,2.49066649e8,930944.0,2169,99704,99440
first_order,curly30,LBFGSSolver,10,100,3.83844476e8,1.443472e6,3394,104550,104250
first_order,curly30,LBFGSSolver,11,100,2.68023805e8,1.005648e6,2333,101976,101640
first_order,curly30,LBFGSSolver,12,100,4.12897334e8,1.548256e6,3628,111780,111570
first_order,curly30,LBFGSSolver,13,100,2.05708902e8,775584.0,1762,102135,101860
first_order,curly30,LBFGSSolver,14,100,2.05143883e8,772720.0,1747,101585,101310
first_order,curly30,LBFGSSolver,15,100,1.6995302e8,649920.0,1446,103972,103632
first_order,curly30,LBFGSSolver,16,100,2.4032647e8,913184.0,2069,94952,94512
first_order,curly30,LBFGSSolver,17,100,1.57162034e8,610176.0,1335,98560,98210
first_order,curly30,LBFGSSolver,18,100,1.68126258e8,645856.0,1408,102612,101864
first_order,curly30,LBFGSSolver,19,100,1.47321801e8,576080.0,1235,94680,94320
first_order,curly30,LBFGSSolver,20,100,1.72167114e8,672784.0,1460,102778,102309
first_order,curly30,LBFGSSolver,21,100,3.9616249e8,1.492224e6,3419,105330,104970
first_order,curly30,LBFGSSolver,22,100,1.24483961e8,495456.0,1014,97416,96888
first_order,curly30,LBFGSSolver,23,100,1.76406362e8,692912.0,1481,105324,104185
first_order,curly30,LBFGSSolver,24,100,1.31550579e8,530000.0,1081,99365,98515
first_order,curly30,LBFGSSolver,25,100,1.18078916e8,481552.0,956,94140,93420
first_order,curly30,LBFGSSolver,26,100,1.84759217e8,736448.0,1564,94482,93728
first_order,curly30,LBFGSSolver,27,100,1.21261026e8,499040.0,982,94963,94429
first_order,curly30,LBFGSSolver,28,100,1.16928373e8,489232.0,951,92610,91890
first_order,curly30,LBFGSSolver,29,100,1.90080061e8,752096.0,1573,94734,94278
first_order,curly30,LBFGSSolver,30,100,1.37765179e8,571264.0,1132,101052,100548
first_order,curly30,LBFGSSolver,31,100,1.15688472e8,490304.0,927,92365,91455
first_order,curly30,LBFGSSolver,32,100,1.11045755e8,483040.0,905,88964,88504
first_order,curly30,LBFGSSolver,33,100,1.13273105e8,490912.0,914,90804,90068
first_order,curly30,LBFGSSolver,34,100,9.9726357e7,446576.0,800,93312,92988
first_order,curly30,LBFGSSolver,35,100,1.02464912e8,456176.0,812,94870,93598
first_order,curly30,LBFGSSolver,36,100,9.7807235e7,451024.0,796,91368,90720
first_order,curly30,LBFGSSolver,37,100,1.10602771e8,494480.0,890,88722,88164
first_order,curly30,LBFGSSolver,38,100,1.13404137e8,506784.0,911,88816,88361
first_order,curly30,LBFGSSolver,39,100,9.9043541e7,457808.0,784,92556,91476
first_order,curly30,LBFGSSolver,40,100,1.060472e8,487408.0,848,95445,94920
first_order,curly30,LBFGSSolver,41,100,1.05282716e8,488496.0,843,94395,94080
first_order,curly30,LBFGSSolver,42,100,2.34960621e8,944880.0,1931,103584,103324
first_order,curly30,LBFGSSolver,43,100,9.9351902e7,471824.0,785,91800,91044
first_order,curly30,LBFGSSolver,44,100,1.1331421e8,526928.0,911,87542,87087
first_order,curly30,LBFGSSolver,45,100,1.01273421e8,482976.0,794,92448,91592
first_order,curly30,LBFGSSolver,46,100,8.7100696e7,436784.0,675,93618,92736
first_order,curly30,LBFGSSolver,47,100,1.00793952e8,486448.0,786,91378,90843
first_order,curly30,LBFGSSolver,48,100,1.06941758e8,513328.0,843,94016,93392
first_order,curly30,LBFGSSolver,49,100,8.2617736e7,434432.0,646,90429,89397
first_order,curly30,LBFGSSolver,50,100,8.0737618e7,431312.0,631,88270,87880
first_order,curly30,LBFGSSolver,51,100,8.0863923e7,437248.0,638,88270,87750
first_order,curly30,LBFGSSolver,52,100,7.6446157e7,423216.0,594,86832,85492
first_order,curly30,LBFGSSolver,53,100,7.9693843e7,437920.0,622,87901,86853
first_order,curly30,LBFGSSolver,54,100,9.0302711e7,476368.0,705,93744,93000
first_order,curly30,LBFGSSolver,55,100,7.6808387e7,434832.0,598,85120,84721
first_order,curly30,LBFGSSolver,56,100,7.7320709e7,441344.0,606,85652,84987
first_order,curly30,LBFGSSolver,57,100,8.2675831e7,459952.0,641,88881,88107
first_order,curly30,LBFGSSolver,58,100,8.3210154e7,466784.0,650,88704,87680
first_order,curly30,LBFGSSolver,59,100,7.386276e7,435792.0,566,91316,90132
first_order,curly30,LBFGSSolver,60,100,7.352111e7,440048.0,569,89984,89392
first_order,curly30,LBFGSSolver,61,100,1.07091053e8,554320.0,834,91936,91104
first_order,curly30,LBFGSSolver,62,100,7.4132644e7,447856.0,571,90428,89836
first_order,curly30,LBFGSSolver,63,100,7.0479876e7,439968.0,544,87731,86976
first_order,curly30,LBFGSSolver,64,100,6.922956e7,436752.0,527,86640,86032
first_order,curly30,LBFGSSolver,65,100,7.2805013e7,451840.0,555,89251,88208
first_order,curly30,LBFGSSolver,66,100,7.5104859e7,458528.0,561,90258,89670
first_order,curly30,LBFGSSolver,67,100,6.78236e7,440576.0,511,85162,84700
first_order,curly30,LBFGSSolver,68,100,6.2795434e7,431088.0,477,88749,88057
first_order,curly30,LBFGSSolver,69,100,6.783211e7,447712.0,511,85932,84700
first_order,curly30,LBFGSSolver,70,100,6.685768e7,446784.0,498,84785,84165
first_order,curly30,LBFGSSolver,71,100,6.7527892e7,452848.0,506,84700,84084
first_order,curly30,LBFGSSolver,72,100,6.907545e7,463088.0,524,85680,85068
first_order,curly30,LBFGSSolver,73,100,6.815888e7,461280.0,510,85162,84546
first_order,curly30,LBFGSSolver,74,100,6.4780266e7,457120.0,491,82582,81640
first_order,curly30,LBFGSSolver,75,100,7.2026332e7,481472.0,543,87000,86550
first_order,curly30,LBFGSSolver,76,100,6.2790707e7,457360.0,472,87884,87019
first_order,curly30,LBFGSSolver,77,100,6.2716667e7,462816.0,479,87192,86500
first_order,curly30,LBFGSSolver,78,100,8.2883322e7,528272.0,631,85269,84882
first_order,curly30,LBFGSSolver,79,100,5.8766361e7,457072.0,444,84016,83304
first_order,curly30,LBFGSSolver,80,100,6.6151675e7,482608.0,505,82212,81744
first_order,curly30,LBFGSSolver,81,100,6.0978661e7,469264.0,458,85225,84700
first_order,curly30,LBFGSSolver,82,100,5.5086733e7,456512.0,414,80960,80408
first_order,curly30,LBFGSSolver,83,100,5.990464e7,472608.0,448,84429,83898
first_order,curly30,LBFGSSolver,84,100,5.6644211e7,465584.0,418,82174,81269
first_order,curly30,LBFGSSolver,85,100,5.8457978e7,476192.0,439,83235,82519
first_order,curly30,LBFGSSolver,86,100,5.2460308e7,461920.0,391,84234,83628
first_order,curly30,LBFGSSolver,87,100,5.9274581e7,483424.0,439,83660,83126
first_order,curly30,LBFGSSolver,88,100,5.6906906e7,481296.0,425,81450,80907
first_order,curly30,LBFGSSolver,89,100,5.4127656e7,477920.0,407,85600,84800
first_order,curly30,LBFGSSolver,90,100,6.1051749e7,500192.0,457,84000,83475
first_order,curly30,LBFGSSolver,91,100,5.0255679e7,474304.0,378,81782,80958
first_order,curly30,LBFGSSolver,92,100,5.5675607e7,491248.0,413,80337,79605
first_order,curly30,LBFGSSolver,93,100,8.8981076e7,595184.0,666,86250,85875
first_order,curly30,LBFGSSolver,94,100,5.2710953e7,490544.0,393,83628,82820
first_order,curly30,LBFGSSolver,95,100,5.345741e7,496368.0,400,84018,83415
first_order,curly30,LBFGSSolver,96,100,4.9764253e7,487392.0,365,81328,80704
first_order,curly30,LBFGSSolver,97,100,5.1733778e7,497264.0,383,82620,81804
first_order,curly30,LBFGSSolver,98,100,5.1664195e7,500400.0,382,82620,81600
first_order,curly30,LBFGSSolver,99,100,5.2266357e7,505216.0,386,82824,82012
first_order,curly30,LBFGSSolver,100,100,5.400985e7,514336.0,401,83800,83200
first_order,dqdrtic,LBFGSSolver,1,100,1.209852e6,35928.0,45,504819,416676
first_order,dqdrtic,LBFGSSolver,2,100,543528.0,29472.0,19,508631,403397
first_order,dqdrtic,LBFGSSolver,3,100,432026.0,31408.0,15,504672,378504
first_order,dqdrtic,LBFGSSolver,4,100,389013.0,34208.0,13,489456,355968
first_order,dqdrtic,LBFGSSolver,5,100,390646.0,37680.0,13,486024,353472
first_order,dqdrtic,LBFGSSolver,6,100,394094.0,41216.0,13,486024,353472
first_order,dqdrtic,LBFGSSolver,7,100,346513.0,43952.0,11,470640,329448
first_order,dqdrtic,LBFGSSolver,8,100,346703.0,47488.0,11,470640,329448
first_order,dqdrtic,LBFGSSolver,9,100,348415.0,50960.0,11,467360,327152
first_order,dqdrtic,LBFGSSolver,10,100,347634.0,54496.0,11,467360,327152
first_order,dqdrtic,LBFGSSolver,11,100,348246.0,57968.0,11,467360,327152
first_order,dqdrtic,LBFGSSolver,12,100,349367.0,61504.0,11,467360,327152
first_order,dqdrtic,LBFGSSolver,13,100,350971.0,64976.0,11,464100,324870
first_order,dqdrtic,LBFGSSolver,14,100,350039.0,68512.0,11,464100,324870
first_order,dqdrtic,LBFGSSolver,15,100,350870.0,71984.0,11,464100,324870
first_order,dqdrtic,LBFGSSolver,16,100,350910.0,75520.0,11,464100,324870
first_order,dqdrtic,LBFGSSolver,17,100,351252.0,78992.0,11,464100,324870
first_order,dqdrtic,LBFGSSolver,18,100,351922.0,82544.0,11,460860,322602
first_order,dqdrtic,LBFGSSolver,19,100,352804.0,86000.0,11,460860,322602
first_order,dqdrtic,LBFGSSolver,20,100,353896.0,89552.0,11,460860,322602
first_order,dqdrtic,LBFGSSolver,21,100,353866.0,93008.0,11,460860,322602
first_order,dqdrtic,LBFGSSolver,22,100,353977.0,96560.0,11,460860,322602
first_order,dqdrtic,LBFGSSolver,23,100,353736.0,100016.0,11,457640,320348
first_order,dqdrtic,LBFGSSolver,24,100,354357.0,103584.0,11,457640,320348
first_order,dqdrtic,LBFGSSolver,25,100,354457.0,107040.0,11,457640,320348
first_order,dqdrtic,LBFGSSolver,26,100,355900.0,110560.0,11,457640,320348
first_order,dqdrtic,LBFGSSolver,27,100,356632.0,114064.0,11,457640,320348
first_order,dqdrtic,LBFGSSolver,28,100,357213.0,117584.0,11,457640,320348
first_order,dqdrtic,LBFGSSolver,29,100,356512.0,121040.0,11,457640,320348
first_order,dqdrtic,LBFGSSolver,30,100,356892.0,124608.0,11,454440,318108
first_order,dqdrtic,LBFGSSolver,31,100,357463.0,128064.0,11,454440,318108
first_order,dqdrtic,LBFGSSolver,32,100,358275.0,131584.0,11,454440,318108
first_order,dqdrtic,LBFGSSolver,33,100,357914.0,135072.0,11,454440,318108
first_order,dqdrtic,LBFGSSolver,34,100,360149.0,138592.0,11,454440,318108
first_order,dqdrtic,LBFGSSolver,35,100,359797.0,142096.0,11,454440,318108
first_order,dqdrtic,LBFGSSolver,36,100,359938.0,145680.0,11,451260,315882
first_order,dqdrtic,LBFGSSolver,37,100,361190.0,149136.0,11,451260,315882
first_order,dqdrtic,LBFGSSolver,38,100,360980.0,152640.0,11,451260,315882
first_order,dqdrtic,LBFGSSolver,39,100,360439.0,156096.0,11,451260,315882
first_order,dqdrtic,LBFGSSolver,40,100,361792.0,159680.0,11,451260,315882
first_order,dqdrtic,LBFGSSolver,41,100,361842.0,163200.0,11,448100,313670
first_order,dqdrtic,LBFGSSolver,42,100,362273.0,166656.0,11,448100,313670
first_order,dqdrtic,LBFGSSolver,43,100,363244.0,170112.0,11,448100,313670
first_order,dqdrtic,LBFGSSolver,44,100,364196.0,173696.0,11,448100,313670
first_order,dqdrtic,LBFGSSolver,45,100,363976.0,177232.0,11,448100,313670
first_order,dqdrtic,LBFGSSolver,46,100,364607.0,180688.0,11,448100,313670
first_order,dqdrtic,LBFGSSolver,47,100,364787.0,184144.0,11,448100,313670
first_order,dqdrtic,LBFGSSolver,48,100,364837.0,187792.0,11,448100,313670
first_order,dqdrtic,LBFGSSolver,49,100,365468.0,191248.0,11,444960,311472
first_order,dqdrtic,LBFGSSolver,50,100,366651.0,194784.0,11,444960,311472
first_order,dqdrtic,LBFGSSolver,51,100,366651.0,198240.0,11,444960,311472
first_order,dqdrtic,LBFGSSolver,52,100,366541.0,201696.0,11,444960,311472
first_order,dqdrtic,LBFGSSolver,53,100,367412.0,205152.0,11,444960,311472
first_order,dqdrtic,LBFGSSolver,54,100,367343.0,208800.0,11,444960,311472
first_order,dqdrtic,LBFGSSolver,55,100,369105.0,212368.0,11,444960,311472
first_order,dqdrtic,LBFGSSolver,56,100,370118.0,215824.0,11,444960,311472
first_order,dqdrtic,LBFGSSolver,57,100,368966.0,219280.0,11,441840,309288
first_order,dqdrtic,LBFGSSolver,58,100,370008.0,222736.0,11,441840,309288
first_order,dqdrtic,LBFGSSolver,59,100,371991.0,226192.0,11,441840,309288
first_order,dqdrtic,LBFGSSolver,60,100,370188.0,229840.0,11,441840,309288
first_order,dqdrtic,LBFGSSolver,61,100,370758.0,233296.0,11,441840,309288
first_order,dqdrtic,LBFGSSolver,62,100,371350.0,236832.0,11,441840,309288
first_order,dqdrtic,LBFGSSolver,63,100,371630.0,240288.0,11,441840,309288
first_order,dqdrtic,LBFGSSolver,64,100,372612.0,243744.0,11,441840,309288
first_order,dqdrtic,LBFGSSolver,65,100,372612.0,247200.0,11,438740,307118
first_order,dqdrtic,LBFGSSolver,66,100,372412.0,250784.0,11,438740,307118
first_order,dqdrtic,LBFGSSolver,67,100,373814.0,254320.0,11,438740,307118
first_order,dqdrtic,LBFGSSolver,68,100,374475.0,257776.0,11,438740,307118
first_order,dqdrtic,LBFGSSolver,69,100,374466.0,261232.0,11,438740,307118
first_order,dqdrtic,LBFGSSolver,70,100,375268.0,264880.0,11,435660,304962
first_order,dqdrtic,LBFGSSolver,71,100,375148.0,268336.0,11,435660,304962
first_order,dqdrtic,LBFGSSolver,72,100,376109.0,271872.0,11,435660,304962
first_order,dqdrtic,LBFGSSolver,73,100,376560.0,275328.0,11,435660,304962
first_order,dqdrtic,LBFGSSolver,74,100,376800.0,278784.0,11,435660,304962
first_order,dqdrtic,LBFGSSolver,75,100,376980.0,282240.0,11,435660,304962
first_order,dqdrtic,LBFGSSolver,76,100,377382.0,285888.0,11,435660,304962
first_order,dqdrtic,LBFGSSolver,77,100,378043.0,289456.0,11,435660,304962
first_order,dqdrtic,LBFGSSolver,78,100,378364.0,292912.0,11,435660,304962
first_order,dqdrtic,LBFGSSolver,79,100,379085.0,296368.0,11,432600,302820
first_order,dqdrtic,LBFGSSolver,80,100,380158.0,299824.0,11,432600,302820
first_order,dqdrtic,LBFGSSolver,81,100,380658.0,303280.0,11,432600,302820
first_order,dqdrtic,LBFGSSolver,82,100,380438.0,306992.0,11,432600,302820
first_order,dqdrtic,LBFGSSolver,83,100,380438.0,310448.0,11,432600,302820
first_order,dqdrtic,LBFGSSolver,84,100,380498.0,314032.0,11,432600,302820
first_order,dqdrtic,LBFGSSolver,85,100,381570.0,317488.0,11,432600,302820
first_order,dqdrtic,LBFGSSolver,86,100,382832.0,320944.0,11,429560,300692
first_order,dqdrtic,LBFGSSolver,87,100,382141.0,324400.0,11,429560,300692
first_order,dqdrtic,LBFGSSolver,88,100,383303.0,327856.0,11,429560,300692
first_order,dqdrtic,LBFGSSolver,89,100,382461.0,331312.0,11,429560,300692
first_order,dqdrtic,LBFGSSolver,90,100,383383.0,335088.0,11,429560,300692
first_order,dqdrtic,LBFGSSolver,91,100,383674.0,338544.0,11,429560,300692
first_order,dqdrtic,LBFGSSolver,92,100,385968.0,342144.0,11,426540,298578
first_order,dqdrtic,LBFGSSolver,93,100,385737.0,345600.0,11,426540,298578
first_order,dqdrtic,LBFGSSolver,94,100,386649.0,349056.0,11,426540,298578
first_order,dqdrtic,LBFGSSolver,95,100,386088.0,352512.0,11,426540,298578
first_order,dqdrtic,LBFGSSolver,96,100,387241.0,355968.0,11,426540,298578
first_order,dqdrtic,LBFGSSolver,97,100,386409.0,359424.0,11,426540,298578
first_order,dqdrtic,LBFGSSolver,98,100,386889.0,362880.0,11,426540,298578
first_order,dqdrtic,LBFGSSolver,99,100,387210.0,366336.0,11,426540,298578
first_order,dqdrtic,LBFGSSolver,100,100,387591.0,370112.0,11,426540,298578
first_order,dqrtic,LBFGSSolver,1,100,498424.0,26360.0,20,614624,422554
first_order,dqrtic,LBFGSSolver,2,100,508071.0,29904.0,20,606336,416856
first_order,dqrtic,LBFGSSolver,3,100,509815.0,33376.0,20,597920,411070
first_order,dqrtic,LBFGSSolver,4,100,510085.0,36912.0,20,595872,409662
first_order,dqrtic,LBFGSSolver,5,100,514844.0,40384.0,20,588320,404470
first_order,dqrtic,LBFGSSolver,6,100,523842.0,43920.0,20,581536,399806
first_order,dqrtic,LBFGSSolver,7,100,522349.0,47392.0,20,579136,398156
first_order,dqrtic,LBFGSSolver,8,100,535614.0,50928.0,20,572544,393624
first_order,dqrtic,LBFGSSolver,9,100,534161.0,54400.0,20,570016,391886
first_order,dqrtic,LBFGSSolver,10,100,531015.0,57936.0,20,562784,386914
first_order,dqrtic,LBFGSSolver,11,100,533961.0,61408.0,20,560864,385594
first_order,dqrtic,LBFGSSolver,12,100,540854.0,64944.0,20,555328,381788
first_order,dqrtic,LBFGSSolver,13,100,539602.0,68416.0,20,553184,380314
first_order,dqrtic,LBFGSSolver,14,100,545413.0,71952.0,20,547680,376530
first_order,dqrtic,LBFGSSolver,15,100,543319.0,75424.0,20,546848,375958
first_order,dqrtic,LBFGSSolver,16,100,544351.0,78960.0,20,545536,375056
first_order,dqrtic,LBFGSSolver,17,100,545844.0,82432.0,20,541216,372086
first_order,dqrtic,LBFGSSolver,18,100,545613.0,85984.0,20,544000,374000
first_order,dqrtic,LBFGSSolver,19,100,547627.0,89440.0,20,539296,370766
first_order,dqrtic,LBFGSSolver,20,100,550402.0,92992.0,20,536192,368632
first_order,dqrtic,LBFGSSolver,21,100,545794.0,96448.0,20,538144,369974
first_order,dqrtic,LBFGSSolver,22,100,548479.0,100000.0,20,537440,369490
first_order,dqrtic,LBFGSSolver,23,100,550202.0,103456.0,20,537792,369732
first_order,dqrtic,LBFGSSolver,24,100,554851.0,107024.0,20,536896,369116
first_order,dqrtic,LBFGSSolver,25,100,557696.0,110480.0,20,536672,368962
first_order,dqrtic,LBFGSSolver,26,100,553659.0,114000.0,20,535712,368302
first_order,dqrtic,LBFGSSolver,27,100,555122.0,117504.0,20,531328,365288
first_order,dqrtic,LBFGSSolver,28,100,555903.0,121024.0,20,530496,364716
first_order,dqrtic,LBFGSSolver,29,100,553187.0,124480.0,20,530816,364936
first_order,dqrtic,LBFGSSolver,30,100,555232.0,128048.0,20,529824,364254
first_order,dqrtic,LBFGSSolver,31,100,554070.0,131504.0,20,529568,364078
first_order,dqrtic,LBFGSSolver,32,100,554099.0,135024.0,20,529056,363726
first_order,dqrtic,LBFGSSolver,33,100,554781.0,138512.0,20,528224,363154
first_order,dqrtic,LBFGSSolver,34,100,555392.0,142032.0,20,524416,360536
first_order,dqrtic,LBFGSSolver,35,100,554390.0,145536.0,20,528160,363110
first_order,dqrtic,LBFGSSolver,36,100,556093.0,149120.0,20,524864,360844
first_order,dqrtic,LBFGSSolver,37,100,555722.0,152576.0,20,521664,358644
first_order,dqrtic,LBFGSSolver,38,100,558197.0,156080.0,20,522656,359326
first_order,dqrtic,LBFGSSolver,39,100,558488.0,159536.0,20,522176,358996
first_order,dqrtic,LBFGSSolver,40,100,557185.0,163120.0,20,521536,358556
first_order,dqrtic,LBFGSSolver,41,100,558558.0,166640.0,20,521376,358446
first_order,dqrtic,LBFGSSolver,42,100,558268.0,170096.0,20,521856,358776
first_order,dqrtic,LBFGSSolver,43,100,559890.0,173552.0,20,521280,358380
first_order,dqrtic,LBFGSSolver,44,100,559800.0,177136.0,20,521280,358380
first_order,dqrtic,LBFGSSolver,45,100,559349.0,180672.0,20,520672,357962
