status,name,solver,mem,nvar,time(ns),memory(MB),nvmops,neval_obj,neval_grad
first_order,bdqrtic,LBFGSSolver,77,100,1.926541e6,297264.0,32,208937,165206
first_order,bdqrtic,LBFGSSolver,78,100,1.923786e6,300720.0,32,208980,165240
first_order,bdqrtic,LBFGSSolver,79,100,1.922935e6,304176.0,32,208894,165172
first_order,bdqrtic,LBFGSSolver,80,100,1.923847e6,307632.0,32,208722,165036
first_order,bdqrtic,LBFGSSolver,81,100,1.934387e6,311088.0,32,208722,165036
first_order,bdqrtic,LBFGSSolver,82,100,1.924157e6,314800.0,32,208851,165138
first_order,bdqrtic,LBFGSSolver,83,100,1.926742e6,318256.0,32,208507,164866
first_order,bdqrtic,LBFGSSolver,84,100,1.925641e6,321840.0,32,209109,165342
first_order,bdqrtic,LBFGSSolver,85,100,1.926473e6,325296.0,32,208980,165240
first_order,bdqrtic,LBFGSSolver,86,100,1.928737e6,328752.0,32,208980,165240
first_order,bdqrtic,LBFGSSolver,87,100,1.928156e6,332208.0,32,208765,165070
first_order,bdqrtic,LBFGSSolver,88,100,1.925291e6,335664.0,32,208593,164934
first_order,bdqrtic,LBFGSSolver,89,100,1.930532e6,339120.0,32,208335,164730
first_order,bdqrtic,LBFGSSolver,90,100,1.928157e6,342896.0,32,208421,164798
first_order,bdqrtic,LBFGSSolver,91,100,1.927405e6,346352.0,32,205583,162554
first_order,bdqrtic,LBFGSSolver,92,100,1.932064e6,349952.0,32,205196,162248
first_order,bdqrtic,LBFGSSolver,93,100,1.930311e6,353408.0,32,205239,162282
first_order,bdqrtic,LBFGSSolver,94,100,1.930642e6,356864.0,32,204938,162044
first_order,bdqrtic,LBFGSSolver,95,100,1.931555e6,360320.0,32,205110,162180
first_order,bdqrtic,LBFGSSolver,96,100,1.932727e6,363776.0,32,204766,161908
first_order,bdqrtic,LBFGSSolver,97,100,1.935331e6,367232.0,32,204852,161976
first_order,bdqrtic,LBFGSSolver,98,100,1.93463e6,370688.0,32,204723,161874
first_order,bdqrtic,LBFGSSolver,99,100,1.934761e6,374144.0,32,204508,161704
first_order,bdqrtic,LBFGSSolver,100,100,1.933358e6,377920.0,32,204594,161772
unbounded,biggs6,LBFGSSolver,1,6,23515.0,8808.0,2,972650,972650
unbounded,biggs6,LBFGSSolver,2,6,24096.0,9208.0,2,927650,927650
unbounded,biggs6,LBFGSSolver,3,6,24576.0,9560.0,2,915840,915840
unbounded,biggs6,LBFGSSolver,4,6,24536.0,9976.0,2,901190,901190
unbounded,biggs6,LBFGSSolver,5,6,24777.0,10312.0,2,901190,901190
unbounded,biggs6,LBFGSSolver,6,6,25098.0,10696.0,2,895365,895365
unbounded,biggs6,LBFGSSolver,7,6,25329.0,11048.0,2,880890,880890
unbounded,biggs6,LBFGSSolver,8,6,25689.0,11432.0,2,869400,869400
unbounded,biggs6,LBFGSSolver,9,6,25889.0,11752.0,2,857990,857990
unbounded,biggs6,LBFGSSolver,10,6,26270.0,12168.0,2,843840,843840
unbounded,biggs6,LBFGSSolver,11,6,26441.0,12488.0,2,832610,832610
unbounded,biggs6,LBFGSSolver,12,6,26771.0,12952.0,2,824240,824240
unbounded,biggs6,LBFGSSolver,13,6,27172.0,13304.0,2,815915,815915
unbounded,biggs6,LBFGSSolver,14,6,27402.0,13736.0,2,799400,799400
unbounded,biggs6,LBFGSSolver,15,6,27582.0,13976.0,2,791210,791210
unbounded,biggs6,LBFGSSolver,16,6,27733.0,14424.0,2,785775,785775
unbounded,biggs6,LBFGSSolver,17,6,28214.0,14840.0,2,777660,777660
unbounded,biggs6,LBFGSSolver,18,6,28344.0,15160.0,2,766910,766910
unbounded,biggs6,LBFGSSolver,19,6,28685.0,15608.0,2,761565,761565
unbounded,biggs6,LBFGSSolver,20,6,29165.0,15928.0,2,750935,750935
unbounded,biggs6,LBFGSSolver,21,6,29696.0,16208.0,2,761565,761565
unbounded,biggs6,LBFGSSolver,22,6,29988.0,16592.0,2,753585,753585
unbounded,biggs6,LBFGSSolver,23,6,30148.0,16944.0,2,748290,748290
unbounded,biggs6,LBFGSSolver,24,6,30498.0,17344.0,2,743015,743015
unbounded,biggs6,LBFGSSolver,25,6,30769.0,17696.0,2,735140,735140
unbounded,biggs6,LBFGSSolver,26,6,31059.0,18048.0,2,729915,729915
unbounded,biggs6,LBFGSSolver,27,6,31370.0,18448.0,2,724710,724710
unbounded,biggs6,LBFGSSolver,28,6,31641.0,18800.0,2,716940,716940
unbounded,biggs6,LBFGSSolver,29,6,32021.0,19152.0,2,714360,714360
unbounded,biggs6,LBFGSSolver,30,6,32252.0,19552.0,2,704090,704090
unbounded,biggs6,LBFGSSolver,31,6,32462.0,19904.0,2,696440,696440
unbounded,biggs6,LBFGSSolver,32,6,32753.0,20256.0,2,696440,696440
unbounded,biggs6,LBFGSSolver,33,6,33093.0,20640.0,2,688835,688835
unbounded,biggs6,LBFGSSolver,34,6,33394.0,20992.0,2,678765,678765
unbounded,biggs6,LBFGSSolver,35,6,33665.0,21392.0,2,676260,676260
unbounded,biggs6,LBFGSSolver,36,6,33835.0,21808.0,2,671265,671265
unbounded,biggs6,LBFGSSolver,37,6,34225.0,22160.0,2,666290,666290
unbounded,biggs6,LBFGSSolver,38,6,34566.0,22496.0,2,653940,653940
unbounded,biggs6,LBFGSSolver,39,6,34726.0,22848.0,2,649035,649035
unbounded,biggs6,LBFGSSolver,40,6,35187.0,23264.0,2,646590,646590
unbounded,biggs6,LBFGSSolver,41,6,35387.0,23680.0,2,641715,641715
unbounded,biggs6,LBFGSSolver,42,6,35678.0,23968.0,2,634440,634440
unbounded,biggs6,LBFGSSolver,43,6,35888.0,24320.0,2,632025,632025
unbounded,biggs6,LBFGSSolver,44,6,36049.0,24736.0,2,627210,627210
unbounded,biggs6,LBFGSSolver,45,6,36580.0,25168.0,2,627210,627210
unbounded,biggs6,LBFGSSolver,46,6,36901.0,25456.0,2,624810,624810
unbounded,biggs6,LBFGSSolver,47,6,37131.0,25808.0,2,617640,617640
unbounded,biggs6,LBFGSSolver,48,6,37231.0,26288.0,2,612885,612885
unbounded,biggs6,LBFGSSolver,49,6,37612.0,26640.0,2,610515,610515
unbounded,biggs6,LBFGSSolver,50,6,37882.0,27008.0,2,598740,598740
unbounded,biggs6,LBFGSSolver,51,6,38213.0,27360.0,2,598740,598740
unbounded,biggs6,LBFGSSolver,52,6,38243.0,27648.0,2,596400,596400
unbounded,biggs6,LBFGSSolver,53,6,38674.0,28000.0,2,589410,589410
unbounded,biggs6,LBFGSSolver,54,6,38925.0,28480.0,2,589410,589410
unbounded,biggs6,LBFGSSolver,55,6,39445.0,28944.0,2,584775,584775
unbounded,biggs6,LBFGSSolver,56,6,39716.0,29232.0,2,575565,575565
unbounded,biggs6,LBFGSSolver,57,6,39996.0,29584.0,2,573275,573275
unbounded,biggs6,LBFGSSolver,58,6,40347.0,29872.0,2,568710,568710
unbounded,biggs6,LBFGSSolver,59,6,40808.0,30224.0,2,564165,564165
unbounded,biggs6,LBFGSSolver,60,6,40918.0,30704.0,2,561900,561900
unbounded,biggs6,LBFGSSolver,61,6,41049.0,31056.0,2,555135,555135
unbounded,biggs6,LBFGSSolver,62,6,41469.0,31424.0,2,555135,555135
unbounded,biggs6,LBFGSSolver,63,6,41740.0,31776.0,2,552890,552890
unbounded,biggs6,LBFGSSolver,64,6,42371.0,32064.0,2,550650,550650
unbounded,biggs6,LBFGSSolver,65,6,42701.0,32416.0,2,541740,541740
unbounded,biggs6,LBFGSSolver,66,6,42401.0,32832.0,2,543960,543960
unbounded,biggs6,LBFGSSolver,67,6,42631.0,33264.0,2,535110,535110
unbounded,biggs6,LBFGSSolver,68,6,43062.0,33552.0,2,539525,539525
unbounded,biggs6,LBFGSSolver,69,6,43362.0,33904.0,2,535110,535110
unbounded,biggs6,LBFGSSolver,70,6,43403.0,34384.0,2,532910,532910
unbounded,biggs6,LBFGSSolver,71,6,43764.0,34736.0,2,528525,528525
unbounded,biggs6,LBFGSSolver,72,6,44004.0,35104.0,2,521985,521985
unbounded,biggs6,LBFGSSolver,73,6,44535.0,35456.0,2,521985,521985
unbounded,biggs6,LBFGSSolver,74,6,44705.0,35744.0,2,517650,517650
unbounded,biggs6,LBFGSSolver,75,6,44906.0,36096.0,2,513335,513335
unbounded,biggs6,LBFGSSolver,76,6,45026.0,36576.0,2,511185,511185
unbounded,biggs6,LBFGSSolver,77,6,45366.0,37040.0,2,509040,509040
unbounded,biggs6,LBFGSSolver,78,6,45927.0,37328.0,2,504765,504765
unbounded,biggs6,LBFGSSolver,79,6,46659.0,37680.0,2,500510,500510
unbounded,biggs6,LBFGSSolver,80,6,46829.0,37968.0,2,496275,496275
unbounded,biggs6,LBFGSSolver,81,6,47190.0,38320.0,2,492060,492060
unbounded,biggs6,LBFGSSolver,82,6,47541.0,38864.0,2,489960,489960
unbounded,biggs6,LBFGSSolver,83,6,47049.0,39216.0,2,492060,492060
unbounded,biggs6,LBFGSSolver,84,6,47551.0,39632.0,2,489960,489960
unbounded,biggs6,LBFGSSolver,85,6,47991.0,39984.0,2,489960,489960
unbounded,biggs6,LBFGSSolver,86,6,48202.0,40272.0,2,485775,485775
unbounded,biggs6,LBFGSSolver,87,6,48402.0,40624.0,2,483690,483690
unbounded,biggs6,LBFGSSolver,88,6,48563.0,40912.0,2,477465,477465
unbounded,biggs6,LBFGSSolver,89,6,49054.0,41264.0,2,477465,477465
unbounded,biggs6,LBFGSSolver,90,6,49334.0,41872.0,2,475400,475400
unbounded,biggs6,LBFGSSolver,91,6,49654.0,42224.0,2,471285,471285
unbounded,biggs6,LBFGSSolver,92,6,49756.0,42656.0,2,469235,469235
unbounded,biggs6,LBFGSSolver,93,6,50166.0,43008.0,2,467190,467190
unbounded,biggs6,LBFGSSolver,94,6,50366.0,43296.0,2,465150,465150
unbounded,biggs6,LBFGSSolver,95,6,50898.0,43648.0,2,461085,461085
unbounded,biggs6,LBFGSSolver,96,6,51017.0,43936.0,2,459060,459060
unbounded,biggs6,LBFGSSolver,97,6,51288.0,44288.0,2,459060,459060
unbounded,biggs6,LBFGSSolver,98,6,51569.0,44576.0,2,455025,455025
unbounded,biggs6,LBFGSSolver,99,6,52060.0,44928.0,2,455025,455025
unbounded,biggs6,LBFGSSolver,100,6,52279.0,45536.0,2,451010,451010
first_order,brownal,LBFGSSolver,1,100,278823.0,21160.0,6,465681,219144
first_order,brownal,LBFGSSolver,2,100,280576.0,24704.0,6,459374,216176
first_order,brownal,LBFGSSolver,3,100,281948.0,28176.0,6,459374,216176
first_order,brownal,LBFGSSolver,4,100,282330.0,31712.0,6,453135,213240
first_order,brownal,LBFGSSolver,5,100,283211.0,35184.0,6,453135,213240
first_order,brownal,LBFGSSolver,6,100,284644.0,38720.0,6,453135,213240
first_order,brownal,LBFGSSolver,7,100,285014.0,42192.0,6,450041,211784
first_order,brownal,LBFGSSolver,8,100,284333.0,45728.0,6,450041,211784
first_order,brownal,LBFGSSolver,9,100,284663.0,49200.0,6,446964,210336
first_order,brownal,LBFGSSolver,10,100,285004.0,52736.0,6,450041,211784
first_order,brownal,LBFGSSolver,11,100,286648.0,56208.0,6,446964,210336
first_order,brownal,LBFGSSolver,12,100,287960.0,59744.0,6,443904,208896
first_order,brownal,LBFGSSolver,13,100,287709.0,63216.0,6,443904,208896
first_order,brownal,LBFGSSolver,14,100,286838.0,66752.0,6,443904,208896
first_order,brownal,LBFGSSolver,15,100,287048.0,70224.0,6,443904,208896
first_order,brownal,LBFGSSolver,16,100,287700.0,73760.0,6,443904,208896
first_order,brownal,LBFGSSolver,17,100,287960.0,77232.0,6,443904,208896
first_order,brownal,LBFGSSolver,18,100,288522.0,80784.0,6,443904,208896
first_order,brownal,LBFGSSolver,19,100,288882.0,84240.0,6,443904,208896
first_order,brownal,LBFGSSolver,20,100,289633.0,87792.0,6,440861,207464
first_order,brownal,LBFGSSolver,21,100,289593.0,91248.0,6,440861,207464
first_order,brownal,LBFGSSolver,22,100,290174.0,94800.0,6,440861,207464
first_order,brownal,LBFGSSolver,23,100,290375.0,98256.0,6,440861,207464
first_order,brownal,LBFGSSolver,24,100,291217.0,101824.0,6,437835,206040
first_order,brownal,LBFGSSolver,25,100,291617.0,105280.0,6,437835,206040
first_order,brownal,LBFGSSolver,26,100,291938.0,108800.0,6,440861,207464
first_order,brownal,LBFGSSolver,27,100,292288.0,112304.0,6,437835,206040
first_order,brownal,LBFGSSolver,28,100,292528.0,115824.0,6,437835,206040
first_order,brownal,LBFGSSolver,29,100,293010.0,119280.0,6,437835,206040
first_order,brownal,LBFGSSolver,30,100,293290.0,122848.0,6,434826,204624
first_order,brownal,LBFGSSolver,31,100,293982.0,126304.0,6,434826,204624
first_order,brownal,LBFGSSolver,32,100,294071.0,129824.0,6,434826,204624
first_order,brownal,LBFGSSolver,33,100,297118.0,133312.0,6,431834,203216
first_order,brownal,LBFGSSolver,34,100,297518.0,136832.0,6,428859,201816
first_order,brownal,LBFGSSolver,35,100,295444.0,140336.0,6,434826,204624
first_order,brownal,LBFGSSolver,36,100,295745.0,143920.0,6,434826,204624
first_order,brownal,LBFGSSolver,37,100,296046.0,147376.0,6,431834,203216
first_order,brownal,LBFGSSolver,38,100,296266.0,150880.0,6,431834,203216
first_order,brownal,LBFGSSolver,39,100,296847.0,154336.0,6,431834,203216
first_order,brownal,LBFGSSolver,40,100,297418.0,157920.0,6,428859,201816
first_order,brownal,LBFGSSolver,41,100,297719.0,161440.0,6,428859,201816
first_order,brownal,LBFGSSolver,42,100,298220.0,164896.0,6,428859,201816
first_order,brownal,LBFGSSolver,43,100,298761.0,168352.0,6,428859,201816
first_order,brownal,LBFGSSolver,44,100,298660.0,171936.0,6,428859,201816
first_order,brownal,LBFGSSolver,45,100,299342.0,175472.0,6,428859,201816
first_order,brownal,LBFGSSolver,46,100,299542.0,178928.0,6,425901,200424
first_order,brownal,LBFGSSolver,47,100,300294.0,182384.0,6,425901,200424
first_order,brownal,LBFGSSolver,48,100,301075.0,186032.0,6,425901,200424
first_order,brownal,LBFGSSolver,49,100,301075.0,189488.0,6,425901,200424
first_order,brownal,LBFGSSolver,50,100,301125.0,193024.0,6,422960,199040
first_order,brownal,LBFGSSolver,51,100,302077.0,196480.0,6,425901,200424
first_order,brownal,LBFGSSolver,52,100,302638.0,199936.0,6,422960,199040
first_order,brownal,LBFGSSolver,53,100,302688.0,203392.0,6,422960,199040
first_order,brownal,LBFGSSolver,54,100,303931.0,207040.0,6,422960,199040
first_order,brownal,LBFGSSolver,55,100,303109.0,210608.0,6,422960,199040
first_order,brownal,LBFGSSolver,56,100,303740.0,214064.0,6,422960,199040
first_order,brownal,LBFGSSolver,57,100,304591.0,217520.0,6,422960,199040
first_order,brownal,LBFGSSolver,58,100,304752.0,220976.0,6,422960,199040
first_order,brownal,LBFGSSolver,59,100,305143.0,224432.0,6,420036,197664
first_order,brownal,LBFGSSolver,60,100,305804.0,228080.0,6,420036,197664
first_order,brownal,LBFGSSolver,61,100,305845.0,231536.0,6,420036,197664
first_order,brownal,LBFGSSolver,62,100,305654.0,235072.0,6,420036,197664
first_order,brownal,LBFGSSolver,63,100,307007.0,238528.0,6,420036,197664
first_order,brownal,LBFGSSolver,64,100,307177.0,241984.0,6,420036,197664
first_order,brownal,LBFGSSolver,65,100,307768.0,245440.0,6,417129,196296
first_order,brownal,LBFGSSolver,66,100,307377.0,249024.0,6,417129,196296
first_order,brownal,LBFGSSolver,67,100,308249.0,252560.0,6,417129,196296
first_order,brownal,LBFGSSolver,68,100,308910.0,256016.0,6,414239,194936
first_order,brownal,LBFGSSolver,69,100,309180.0,259472.0,6,414239,194936
first_order,brownal,LBFGSSolver,70,100,309401.0,263120.0,6,414239,194936
first_order,brownal,LBFGSSolver,71,100,309942.0,266576.0,6,414239,194936
first_order,brownal,LBFGSSolver,72,100,310313.0,270112.0,6,414239,194936
first_order,brownal,LBFGSSolver,73,100,311165.0,273568.0,6,414239,194936
first_order,brownal,LBFGSSolver,74,100,311515.0,277024.0,6,414239,194936
first_order,brownal,LBFGSSolver,75,100,310563.0,280480.0,6,414239,194936
first_order,brownal,LBFGSSolver,76,100,313088.0,284128.0,6,411366,193584
first_order,brownal,LBFGSSolver,77,100,314371.0,287696.0,6,411366,193584
first_order,brownal,LBFGSSolver,78,100,315222.0,291152.0,6,408510,192240
first_order,brownal,LBFGSSolver,79,100,315785.0,294608.0,6,408510,192240
first_order,brownal,LBFGSSolver,80,100,316175.0,298064.0,6,408510,192240
first_order,brownal,LBFGSSolver,81,100,316656.0,301520.0,6,408510,192240
first_order,brownal,LBFGSSolver,82,100,316916.0,305232.0,6,408510,192240
first_order,brownal,LBFGSSolver,83,100,317768.0,308688.0,6,405671,190904
first_order,brownal,LBFGSSolver,84,100,317838.0,312272.0,6,405671,190904
first_order,brownal,LBFGSSolver,85,100,318049.0,315728.0,6,405671,190904
first_order,brownal,LBFGSSolver,86,100,318329.0,319184.0,6,405671,190904
first_order,brownal,LBFGSSolver,87,100,318970.0,322640.0,6,405671,190904
first_order,brownal,LBFGSSolver,88,100,319171.0,326096.0,6,405671,190904
first_order,brownal,LBFGSSolver,89,100,319281.0,329552.0,6,405671,190904
first_order,brownal,LBFGSSolver,90,100,320724.0,333328.0,6,402849,189576
first_order,brownal,LBFGSSolver,91,100,320573.0,336784.0,6,402849,189576
first_order,brownal,LBFGSSolver,92,100,320803.0,340384.0,6,402849,189576
first_order,brownal,LBFGSSolver,93,100,318810.0,343840.0,6,402849,189576
first_order,brownal,LBFGSSolver,94,100,319933.0,347296.0,6,405671,190904
first_order,brownal,LBFGSSolver,95,100,319762.0,350752.0,6,405671,190904
first_order,brownal,LBFGSSolver,96,100,320523.0,354208.0,6,400044,188256
first_order,brownal,LBFGSSolver,97,100,320924.0,357664.0,6,402849,189576
first_order,brownal,LBFGSSolver,98,100,320123.0,361120.0,6,402849,189576
first_order,brownal,LBFGSSolver,99,100,321525.0,364576.0,6,402849,189576
first_order,brownal,LBFGSSolver,100,100,321796.0,368352.0,6,402849,189576
first_order,broyden3d,LBFGSSolver,1,100,4.530779e6,50232.0,85,207834,205623
first_order,broyden3d,LBFGSSolver,2,100,3.766807e6,47632.0,68,207296,202048
first_order,broyden3d,LBFGSSolver,3,100,3.151109e6,47536.0,59,207372,201088
first_order,broyden3d,LBFGSSolver,4,100,3.258754e6,50944.0,58,209691,200574
first_order,broyden3d,LBFGSSolver,5,100,3.224909e6,54000.0,57,204685,198575
first_order,broyden3d,LBFGSSolver,6,100,2.947509e6,55632.0,52,205448,198712
first_order,broyden3d,LBFGSSolver,7,100,2.905027e6,58992.0,52,199951,196562
first_order,broyden3d,LBFGSSolver,8,100,3.011671e6,63008.0,53,202554,196020
first_order,broyden3d,LBFGSSolver,9,100,2.983507e6,66064.0,52,197460,194169
first_order,broyden3d,LBFGSSolver,10,100,2.643537e6,67632.0,47,197902,194168
first_order,broyden3d,LBFGSSolver,11,100,2.841346e6,72272.0,50,194997,191576
first_order,broyden3d,LBFGSSolver,12,100,2.92209e6,76176.0,51,196098,192717
first_order,broyden3d,LBFGSSolver,13,100,2.559686e6,77376.0,45,196350,192500
first_order,broyden3d,LBFGSSolver,14,100,2.629299e6,81280.0,46,194636,190893
first_order,broyden3d,LBFGSSolver,15,100,2.640361e6,84752.0,46,194376,190638
first_order,broyden3d,LBFGSSolver,16,100,2.692229e6,88048.0,45,193079,189436
first_order,broyden3d,LBFGSSolver,17,100,2.680767e6,91520.0,45,193132,189488
first_order,broyden3d,LBFGSSolver,18,100,2.743477e6,95440.0,46,194562,190959
first_order,broyden3d,LBFGSSolver,19,100,2.703871e6,98528.0,45,192496,188864
first_order,broyden3d,LBFGSSolver,20,100,2.652553e6,102016.0,45,193648,189924
first_order,broyden3d,LBFGSSolver,21,100,2.7086e6,105536.0,45,192125,188500
first_order,broyden3d,LBFGSSolver,22,100,2.722096e6,109088.0,45,191807,188188
first_order,broyden3d,LBFGSSolver,23,100,2.837427e6,112976.0,46,191950,188460
first_order,broyden3d,LBFGSSolver,24,100,2.846935e6,116544.0,46,191675,188190
first_order,broyden3d,LBFGSSolver,25,100,2.69837e6,119504.0,45,189072,185436
first_order,broyden3d,LBFGSSolver,26,100,2.741974e6,123088.0,45,191012,187408
first_order,broyden3d,LBFGSSolver,27,100,2.749898e6,126592.0,45,190853,187252
first_order,broyden3d,LBFGSSolver,28,100,2.827737e6,130480.0,46,189000,185500
first_order,broyden3d,LBFGSSolver,29,100,2.770518e6,133568.0,45,187196,183664
first_order,broyden3d,LBFGSSolver,30,100,2.762944e6,137136.0,45,187143,183612
first_order,broyden3d,LBFGSSolver,31,100,2.762132e6,140592.0,45,186931,183404
first_order,broyden3d,LBFGSSolver,32,100,2.767462e6,144112.0,45,186931,183404
first_order,broyden3d,LBFGSSolver,33,100,2.777291e6,147600.0,45,186348,182832
first_order,broyden3d,LBFGSSolver,34,100,2.773884e6,151120.0,45,186242,182728
first_order,broyden3d,LBFGSSolver,35,100,2.78223e6,154624.0,45,186136,182624
first_order,broyden3d,LBFGSSolver,36,100,2.786678e6,158208.0,45,186242,182728
first_order,broyden3d,LBFGSSolver,37,100,2.781739e6,161664.0,45,185924,182416
first_order,broyden3d,LBFGSSolver,38,100,2.786868e6,165168.0,45,185765,182260
first_order,broyden3d,LBFGSSolver,39,100,2.787961e6,168624.0,45,186030,182520
first_order,broyden3d,LBFGSSolver,40,100,2.806316e6,172208.0,45,185765,182260
first_order,broyden3d,LBFGSSolver,41,100,2.790435e6,175728.0,45,185765,182260
first_order,broyden3d,LBFGSSolver,42,100,2.791287e6,179184.0,45,185606,182104
first_order,broyden3d,LBFGSSolver,43,100,2.809021e6,182640.0,45,185553,182052
first_order,broyden3d,LBFGSSolver,44,100,2.817427e6,186224.0,45,185076,181584
first_order,broyden3d,LBFGSSolver,45,100,2.796316e6,189760.0,45,185129,181636
first_order,broyden3d,LBFGSSolver,46,100,2.806105e6,193216.0,45,184970,181480
first_order,broyden3d,LBFGSSolver,47,100,2.854057e6,196672.0,45,180730,177320
first_order,broyden3d,LBFGSSolver,48,100,2.832946e6,200320.0,45,184864,181376
first_order,broyden3d,LBFGSSolver,49,100,2.833176e6,203776.0,45,184811,181324
first_order,broyden3d,LBFGSSolver,50,100,2.828177e6,207312.0,45,184652,181168
first_order,broyden3d,LBFGSSolver,51,100,2.832876e6,210768.0,45,184652,181168
first_order,broyden3d,LBFGSSolver,52,100,2.833848e6,214224.0,45,184599,181116
first_order,broyden3d,LBFGSSolver,53,100,2.855159e6,217680.0,45,181366,177944
first_order,broyden3d,LBFGSSolver,54,100,2.801987e6,221328.0,45,184917,181428
first_order,broyden3d,LBFGSSolver,55,100,2.827345e6,224896.0,45,184811,181324
first_order,broyden3d,LBFGSSolver,56,100,2.809e6,228352.0,45,184864,181376
first_order,broyden3d,LBFGSSolver,57,100,2.830491e6,231808.0,45,184705,181220
first_order,broyden3d,LBFGSSolver,58,100,2.805373e6,235264.0,45,184652,181168
first_order,broyden3d,LBFGSSolver,59,100,2.810653e6,238720.0,45,181419,177996
first_order,broyden3d,LBFGSSolver,60,100,2.809521e6,242368.0,45,181419,177996
first_order,broyden3d,LBFGSSolver,61,100,2.807638e6,245824.0,45,181313,177892
first_order,broyden3d,LBFGSSolver,62,100,2.874024e6,249360.0,45,180836,177424
first_order,broyden3d,LBFGSSolver,63,100,2.882019e6,252816.0,45,180730,177320
first_order,broyden3d,LBFGSSolver,64,100,2.843456e6,256272.0,45,180836,177424
first_order,broyden3d,LBFGSSolver,65,100,2.814571e6,259728.0,45,180412,177008
first_order,broyden3d,LBFGSSolver,66,100,2.847874e6,263312.0,45,180253,176852
first_order,broyden3d,LBFGSSolver,67,100,2.807066e6,266848.0,45,180783,177372
first_order,broyden3d,LBFGSSolver,68,100,2.81942e6,270304.0,45,180624,177216
first_order,broyden3d,LBFGSSolver,69,100,2.80912e6,273760.0,45,180889,177476
first_order,broyden3d,LBFGSSolver,70,100,2.806635e6,277408.0,45,180677,177268
first_order,broyden3d,LBFGSSolver,71,100,2.806755e6,280864.0,45,180624,177216
first_order,broyden3d,LBFGSSolver,72,100,2.807397e6,284400.0,45,180518,177112
first_order,broyden3d,LBFGSSolver,73,100,2.815672e6,287856.0,45,180359,176956
first_order,broyden3d,LBFGSSolver,74,100,2.805413e6,291312.0,45,180730,177320
first_order,broyden3d,LBFGSSolver,75,100,2.810802e6,294768.0,45,180783,177372
first_order,broyden3d,LBFGSSolver,76,100,2.812546e6,298416.0,45,180518,177112
first_order,broyden3d,LBFGSSolver,77,100,2.811234e6,301984.0,45,180359,176956
first_order,broyden3d,LBFGSSolver,78,100,2.812716e6,305440.0,45,180359,176956
first_order,broyden3d,LBFGSSolver,79,100,2.812546e6,308896.0,45,180306,176904
first_order,broyden3d,LBFGSSolver,80,100,2.813077e6,312352.0,45,180306,176904
first_order,broyden3d,LBFGSSolver,81,100,2.811664e6,315808.0,45,180359,176956
first_order,broyden3d,LBFGSSolver,82,100,2.813789e6,319520.0,45,180412,177008
first_order,broyden3d,LBFGSSolver,83,100,2.815071e6,322976.0,45,180200,176800
first_order,broyden3d,LBFGSSolver,84,100,2.818287e6,326560.0,45,180147,176748
first_order,broyden3d,LBFGSSolver,85,100,2.817165e6,330016.0,45,180041,176644
first_order,broyden3d,LBFGSSolver,86,100,2.813928e6,333472.0,45,179935,176540
first_order,broyden3d,LBFGSSolver,87,100,2.821513e6,336928.0,45,179935,176540
first_order,broyden3d,LBFGSSolver,88,100,2.825792e6,340384.0,45,179829,176436
first_order,broyden3d,LBFGSSolver,89,100,2.82474e6,343840.0,45,178981,175604
first_order,broyden3d,LBFGSSolver,90,100,2.8202e6,347616.0,45,179988,176592
first_order,broyden3d,LBFGSSolver,91,100,2.820682e6,351072.0,45,180041,176644
first_order,broyden3d,LBFGSSolver,92,100,2.825591e6,354672.0,45,179776,176384
first_order,broyden3d,LBFGSSolver,93,100,2.820902e6,358128.0,45,180253,176852
first_order,broyden3d,LBFGSSolver,94,100,2.822375e6,361584.0,45,180041,176644
first_order,broyden3d,LBFGSSolver,95,100,2.825661e6,365040.0,45,179882,176488
first_order,broyden3d,LBFGSSolver,96,100,2.834909e6,368496.0,45,179405,176020
first_order,broyden3d,LBFGSSolver,97,100,2.842162e6,371952.0,45,179246,175864
first_order,broyden3d,LBFGSSolver,98,100,2.827193e6,375408.0,45,179882,176488
first_order,broyden3d,LBFGSSolver,99,100,2.827133e6,378864.0,45,179829,176436
first_order,broyden3d,LBFGSSolver,100,100,2.826783e6,382640.0,45,179564,176176
first_order,broydn7d,LBFGSSolver,1,100,4.7304685e7,185896.0,451,100912,100064
first_order,broydn7d,LBFGSSolver,2,100,5.2476029e7,204688.0,491,105848,105242
first_order,broydn7d,LBFGSSolver,3,100,4.2423766e7,174720.0,402,101336,100858
first_order,broydn7d,LBFGSSolver,4,100,4.5417859e7,190080.0,435,104864,104400
first_order,broydn7d,LBFGSSolver,5,100,5.1003274e7,209776.0,477,103730,103320
first_order,broydn7d,LBFGSSolver,6,100,5.0031916e7,212912.0,478,102465,102051
first_order,broydn7d,LBFGSSolver,7,100,4.8227778e7,209024.0,457,101010,99540
first_order,broydn7d,LBFGSSolver,8,100,4.7290557e7,208896.0,448,99258,98619
first_order,broydn7d,LBFGSSolver,9,100,4.8925992e7,216432.0,458,100738,99902
first_order,broydn7d,LBFGSSolver,10,100,3.283636e7,163936.0,307,98838,98226
first_order,broydn7d,LBFGSSolver,11,100,3.4610671e7,174560.0,327,101660,100763
first_order,broydn7d,LBFGSSolver,12,100,3.7336882e7,187360.0,352,99186,98373
first_order,broydn7d,LBFGSSolver,13,100,3.6050313e7,184464.0,334,103136,102257
