status,name,nvar,solver,mem,time,memory,nvmops,neval_obj,neval_grad
first_order,Duscube,LBFGSSolver,68,1,42001.0,22728.0,6,95948450,76758760
first_order,Duscube,LBFGSSolver,69,1,42160.0,22856.0,6,96975120,77580096
first_order,Duscube,LBFGSSolver,70,1,43233.0,23176.0,6,98010420,78408336
first_order,Duscube,LBFGSSolver,71,1,42642.0,23304.0,6,99050050,79240040
first_order,Duscube,LBFGSSolver,72,1,43172.0,23592.0,6,100098370,80078696
first_order,Duscube,LBFGSSolver,73,1,43242.0,23720.0,6,101120740,80896592
first_order,Duscube,LBFGSSolver,74,1,43894.0,23848.0,6,102134540,81707632
first_order,Duscube,LBFGSSolver,75,1,43914.0,23976.0,6,103161210,82528968
first_order,Duscube,LBFGSSolver,76,1,44395.0,24296.0,6,104179290,83343432
first_order,Duscube,LBFGSSolver,77,1,44705.0,24648.0,6,105184560,84147648
first_order,Duscube,LBFGSSolver,78,1,45166.0,24776.0,6,106151940,84921552
first_order,Duscube,LBFGSSolver,79,1,45216.0,24904.0,6,107140270,85712216
first_order,Duscube,LBFGSSolver,80,1,45487.0,25032.0,6,108128600,86502880
first_order,Duscube,LBFGSSolver,81,1,45968.0,25160.0,6,109108520,87286816
first_order,Duscube,LBFGSSolver,82,1,46128.0,25544.0,6,110084250,88067400
first_order,Duscube,LBFGSSolver,83,1,46569.0,25672.0,6,111059980,88847984
first_order,Duscube,LBFGSSolver,84,1,46649.0,26056.0,6,112027360,89621888
first_order,Duscube,LBFGSSolver,85,1,47070.0,26184.0,6,112978160,90382528
first_order,Duscube,LBFGSSolver,86,1,48001.0,26312.0,6,113920730,91136584
first_order,Duscube,LBFGSSolver,87,1,47511.0,26440.0,6,114867410,91893928
first_order,Duscube,LBFGSSolver,88,1,48192.0,26568.0,6,115814090,92651272
first_order,Duscube,LBFGSSolver,89,1,48623.0,26696.0,6,116748470,93398776
first_order,Duscube,LBFGSSolver,90,1,48733.0,27144.0,6,117642500,94114000
first_order,Duscube,LBFGSSolver,91,1,50116.0,27272.0,6,118532550,94826040
first_order,Duscube,LBFGSSolver,92,1,49835.0,27688.0,6,119414670,95531736
first_order,Duscube,LBFGSSolver,93,1,51318.0,27816.0,6,120288900,96231120
first_order,Duscube,LBFGSSolver,94,1,49645.0,27944.0,6,121147470,96917976
first_order,Duscube,LBFGSSolver,95,1,50165.0,28072.0,6,122037520,97630016
first_order,Duscube,LBFGSSolver,96,1,50297.0,28200.0,6,122931550,98345240
first_order,Duscube,LBFGSSolver,97,1,50888.0,28328.0,6,123829570,99063656
first_order,Duscube,LBFGSSolver,98,1,50997.0,28456.0,6,124723600,99778880
first_order,Duscube,LBFGSSolver,99,1,51458.0,28584.0,6,125605720,100484576
first_order,Duscube,LBFGSSolver,100,1,51899.0,29032.0,6,126483890,101187112
first_order,Shpak1,LBFGSSolver,1,1,24397.0,10424.0,8,1881330,1710300
first_order,Shpak1,LBFGSSolver,2,1,24687.0,10648.0,8,3794010,3449100
first_order,Shpak1,LBFGSSolver,3,1,25098.0,10808.0,8,5662877,5148070
first_order,Shpak1,LBFGSSolver,4,1,25809.0,11032.0,8,7513132,6830120
first_order,Shpak1,LBFGSSolver,5,1,25980.0,11192.0,8,9357205,8506550
first_order,Shpak1,LBFGSSolver,6,1,26431.0,11416.0,8,11188947,10171770
first_order,Shpak1,LBFGSSolver,7,1,26571.0,11576.0,8,12990054,11809140
first_order,Shpak1,LBFGSSolver,8,1,27232.0,11800.0,8,14706846,13369860
first_order,Shpak1,LBFGSSolver,9,1,27352.0,11960.0,8,16411769,14919790
first_order,Shpak1,LBFGSSolver,10,1,27864.0,12184.0,8,18116692,16469720
first_order,Shpak1,LBFGSSolver,11,1,28164.0,12344.0,8,19815697,18014270
first_order,Shpak1,LBFGSSolver,12,1,28795.0,12568.0,8,21479425,19526750
first_order,Shpak1,LBFGSSolver,13,1,28986.0,12728.0,8,23143153,21039230
first_order,Shpak1,LBFGSSolver,14,1,29185.0,12952.0,8,24789391,22535810
first_order,Shpak1,LBFGSSolver,15,1,29607.0,13112.0,8,26424024,24021840
first_order,Shpak1,LBFGSSolver,16,1,30208.0,13336.0,8,28052871,25502610
first_order,Shpak1,LBFGSSolver,17,1,30048.0,13496.0,8,29658684,26962440
first_order,Shpak1,LBFGSSolver,18,1,30499.0,13752.0,8,31264497,28422270
first_order,Shpak1,LBFGSSolver,19,1,30950.0,13880.0,8,32824770,29840700
first_order,Shpak1,LBFGSSolver,20,1,31280.0,14136.0,8,34334652,31213320
first_order,Shpak1,LBFGSSolver,21,1,31311.0,14264.0,8,35833457,32575870
first_order,Shpak1,LBFGSSolver,22,1,31571.0,14520.0,8,37343339,33948490
first_order,Shpak1,LBFGSSolver,23,1,31902.0,14648.0,8,38820122,35291020
first_order,Shpak1,LBFGSSolver,24,1,32633.0,14936.0,8,40318927,36653570
first_order,Shpak1,LBFGSSolver,25,1,32583.0,15064.0,8,41790232,37991120
first_order,Shpak1,LBFGSSolver,26,1,32873.0,15256.0,8,43283515,39348650
first_order,Shpak1,LBFGSSolver,27,1,33404.0,15480.0,8,44695288,40632080
first_order,Shpak1,LBFGSSolver,28,1,33825.0,15672.0,8,46048860,41862600
first_order,Shpak1,LBFGSSolver,29,1,34046.0,15800.0,8,47439315,43126650
first_order,Shpak1,LBFGSSolver,30,1,34065.0,16088.0,8,48856445,44414950
first_order,Shpak1,LBFGSSolver,31,1,34326.0,16216.0,8,50284322,45713020
first_order,Shpak1,LBFGSSolver,32,1,35318.0,16408.0,8,51586139,46896490
first_order,Shpak1,LBFGSSolver,33,1,35498.0,16600.0,8,52887956,48079960
first_order,Shpak1,LBFGSSolver,34,1,36230.0,16792.0,8,54231089,49300990
first_order,Shpak1,LBFGSSolver,35,1,36671.0,17016.0,8,55548317,50498470
first_order,Shpak1,LBFGSSolver,36,1,36801.0,17272.0,8,56860397,51691270
first_order,Shpak1,LBFGSSolver,37,1,37161.0,17400.0,8,58177625,52888750
first_order,Shpak1,LBFGSSolver,38,1,37201.0,17624.0,8,59494853,54086230
first_order,Shpak1,LBFGSSolver,39,1,37883.0,17752.0,8,60817240,55288400
first_order,Shpak1,LBFGSSolver,40,1,38103.0,18008.0,8,62093592,56448720
first_order,Shpak1,LBFGSSolver,41,1,38484.0,18264.0,8,63395409,57632190
first_order,Shpak1,LBFGSSolver,42,1,38824.0,18392.0,8,64681914,58801740
first_order,Shpak1,LBFGSSolver,43,1,38453.0,18520.0,8,65913122,59921020
first_order,Shpak1,LBFGSSolver,44,1,38544.0,18776.0,8,67134419,61031290
first_order,Shpak1,LBFGSSolver,45,1,39115.0,19064.0,8,68375582,62159620
first_order,Shpak1,LBFGSSolver,46,1,39526.0,19192.0,8,69611762,63283420
first_order,Shpak1,LBFGSSolver,47,1,40137.0,19320.0,8,70852925,64411750
first_order,Shpak1,LBFGSSolver,48,1,40277.0,19640.0,8,72074222,65522020
first_order,Shpak1,LBFGSSolver,49,1,40758.0,19768.0,8,73290580,66627800
first_order,Shpak1,LBFGSSolver,50,1,41179.0,20056.0,8,74511877,67738070
first_order,Shpak1,LBFGSSolver,51,1,41539.0,20184.0,8,75679450,68799500
first_order,Shpak1,LBFGSSolver,52,1,41239.0,20312.0,8,76794630,69813300
first_order,Shpak1,LBFGSSolver,53,1,42362.0,20440.0,8,77947782,70861620
first_order,Shpak1,LBFGSSolver,54,1,42331.0,20760.0,8,79105730,71914300
first_order,Shpak1,LBFGSSolver,55,1,42752.0,21112.0,8,80254097,72958270
first_order,Shpak1,LBFGSSolver,56,1,42782.0,21240.0,8,81350555,73955050
first_order,Shpak1,LBFGSSolver,57,1,42892.0,21368.0,8,82470443,74973130
first_order,Shpak1,LBFGSSolver,58,1,43283.0,21496.0,8,83580926,75982660
first_order,Shpak1,LBFGSSolver,59,1,43494.0,21624.0,8,84672731,76975210
first_order,Shpak1,LBFGSSolver,60,1,43844.0,21944.0,8,85783214,77984740
first_order,Shpak1,LBFGSSolver,61,1,44005.0,22072.0,8,86893697,78994270
first_order,Shpak1,LBFGSSolver,62,1,44224.0,22360.0,8,87999494,79999540
first_order,Shpak1,LBFGSSolver,63,1,44966.0,22488.0,8,89100616,81000560
first_order,Shpak1,LBFGSSolver,64,1,44826.0,22616.0,8,90201738,82001580
first_order,Shpak1,LBFGSSolver,65,1,45447.0,22744.0,8,91298196,82998360
first_order,Shpak1,LBFGSSolver,66,1,45517.0,23000.0,8,92394654,83995140
first_order,Shpak1,LBFGSSolver,67,1,46088.0,23288.0,8,93472566,84975060
first_order,Shpak1,LBFGSSolver,68,1,46258.0,23416.0,8,94550478,85954980
first_order,Shpak1,LBFGSSolver,69,1,46379.0,23544.0,8,95614596,86922360
first_order,Shpak1,LBFGSSolver,70,1,47521.0,23864.0,8,96665019,87877290
first_order,Shpak1,LBFGSSolver,71,1,47350.0,23992.0,8,97719996,88836360
first_order,Shpak1,LBFGSSolver,72,1,47601.0,24280.0,8,98774973,89795430
first_order,Shpak1,LBFGSSolver,73,1,47812.0,24408.0,8,99825396,90750360
first_order,Shpak1,LBFGSSolver,74,1,48112.0,24536.0,8,100857713,91688830
first_order,Shpak1,LBFGSSolver,75,1,48543.0,24664.0,8,101890030,92627300
first_order,Shpak1,LBFGSSolver,76,1,49084.0,24984.0,8,102913360,93557600
first_order,Shpak1,LBFGSSolver,77,1,49404.0,25336.0,8,103932213,94483830
first_order,Shpak1,LBFGSSolver,78,1,49825.0,25464.0,8,104942145,95401950
first_order,Shpak1,LBFGSSolver,79,1,50798.0,25592.0,8,105925578,96295980
first_order,Shpak1,LBFGSSolver,80,1,49936.0,25720.0,8,106900266,97182060
first_order,Shpak1,LBFGSSolver,81,1,51549.0,25848.0,8,107883699,98076090
first_order,Shpak1,LBFGSSolver,82,1,52170.0,26232.0,8,108849686,98954260
first_order,Shpak1,LBFGSSolver,83,1,51959.0,26360.0,8,109811339,99828490
first_order,Shpak1,LBFGSSolver,84,1,52240.0,26744.0,8,110768669,100698790
first_order,Shpak1,LBFGSSolver,85,1,52560.0,26872.0,8,111734656,101576960
first_order,Shpak1,LBFGSSolver,86,1,53052.0,27000.0,8,112691986,102447260
first_order,Shpak1,LBFGSSolver,87,1,53432.0,27128.0,8,113623609,103294190
first_order,Shpak1,LBFGSSolver,88,1,53543.0,27256.0,8,114568036,104152760
first_order,Shpak1,LBFGSSolver,89,1,53903.0,27384.0,8,115508184,105007440
first_order,Shpak1,LBFGSSolver,90,1,54364.0,27832.0,8,116444064,105858240
first_order,Shpak1,LBFGSSolver,91,1,54996.0,27960.0,8,117362982,106693620
first_order,Shpak1,LBFGSSolver,92,1,54966.0,28376.0,8,118294605,107540550
first_order,Shpak1,LBFGSSolver,93,1,55586.0,28504.0,8,119221982,108383620
first_order,Shpak1,LBFGSSolver,94,1,54594.0,28632.0,8,120119945,109199950
first_order,Shpak1,LBFGSSolver,95,1,55997.0,28760.0,8,120980882,109982620
first_order,Shpak1,LBFGSSolver,96,1,55777.0,28888.0,8,121866404,110787640
first_order,Shpak1,LBFGSSolver,97,1,56588.0,29016.0,8,122735492,111577720
first_order,Shpak1,LBFGSSolver,98,1,57130.0,29144.0,8,123584285,112349350
first_order,Shpak1,LBFGSSolver,99,1,57009.0,29272.0,8,124457465,113143150
first_order,Shpak1,LBFGSSolver,100,1,57450.0,29720.0,8,125338862,113944420
first_order,Shpak2,LBFGSSolver,1,1,21661.0,9688.0,6,1718127,1527224
first_order,Shpak2,LBFGSSolver,2,1,22242.0,9912.0,6,3356064,2983168
first_order,Shpak2,LBFGSSolver,3,1,22353.0,10072.0,6,5047236,4486432
first_order,Shpak2,LBFGSSolver,4,1,22704.0,10296.0,6,6733044,5984928
first_order,Shpak2,LBFGSSolver,5,1,23104.0,10456.0,6,8386857,7454984
first_order,Shpak2,LBFGSSolver,6,1,23414.0,10680.0,6,10030077,8915624
first_order,Shpak2,LBFGSSolver,7,1,23605.0,10840.0,6,11683890,10385680
first_order,Shpak2,LBFGSSolver,8,1,23855.0,11064.0,6,13253967,11781304
first_order,Shpak2,LBFGSSolver,9,1,24848.0,11224.0,6,14844762,13195344
first_order,Shpak2,LBFGSSolver,10,1,24787.0,11448.0,6,16358607,14540984
first_order,Shpak2,LBFGSSolver,11,1,24987.0,11608.0,6,17923527,15932024
first_order,Shpak2,LBFGSSolver,12,1,25769.0,11832.0,6,19397160,17241920
first_order,Shpak2,LBFGSSolver,13,1,26841.0,11992.0,6,20821338,18507856
first_order,Shpak2,LBFGSSolver,14,1,26220.0,12216.0,6,22265190,19791280
first_order,Shpak2,LBFGSSolver,15,1,26401.0,12376.0,6,23699187,21065944
first_order,Shpak2,LBFGSSolver,16,1,26802.0,12600.0,6,25118469,22327528
first_order,Shpak2,LBFGSSolver,17,1,27162.0,12760.0,6,26527986,23580432
first_order,Shpak2,LBFGSSolver,18,1,26942.0,13016.0,6,27913248,24811776
first_order,Shpak2,LBFGSSolver,19,1,27523.0,13144.0,6,29245941,25996392
first_order,Shpak2,LBFGSSolver,20,1,28384.0,13400.0,6,30583368,27185216
first_order,Shpak2,LBFGSSolver,21,1,28264.0,13528.0,6,31897215,28353080
first_order,Shpak2,LBFGSSolver,22,1,28485.0,13784.0,6,33229908,29537696
first_order,Shpak2,LBFGSSolver,23,1,28896.0,13912.0,6,34553160,30713920
first_order,Shpak2,LBFGSSolver,24,1,29286.0,14200.0,6,35904843,31915416
first_order,Shpak2,LBFGSSolver,25,1,29717.0,14328.0,6,37214001,33079112
first_order,Shpak2,LBFGSSolver,26,1,29917.0,14520.0,6,38499849,34222088
first_order,Shpak2,LBFGSSolver,27,1,30088.0,14744.0,6,39794994,35373328
first_order,Shpak2,LBFGSSolver,28,1,30678.0,14936.0,6,41034897,36475464
first_order,Shpak2,LBFGSSolver,29,1,30529.0,15064.0,6,42265719,37569528
first_order,Shpak2,LBFGSSolver,30,1,30999.0,15352.0,6,43514739,38679768
first_order,Shpak2,LBFGSSolver,31,1,31249.0,15480.0,6,44754642,39781904
first_order,Shpak2,LBFGSSolver,32,1,31961.0,15672.0,6,45958437,40851944
first_order,Shpak2,LBFGSSolver,33,1,32522.0,15864.0,6,47117907,41882584
first_order,Shpak2,LBFGSSolver,34,1,32702.0,16056.0,6,48303864,42936768
first_order,Shpak2,LBFGSSolver,35,1,32832.0,16280.0,6,49480956,43983072
first_order,Shpak2,LBFGSSolver,36,1,33133.0,16536.0,6,50644818,45017616
first_order,Shpak2,LBFGSSolver,37,1,33314.0,16664.0,6,51808680,46052160
first_order,Shpak2,LBFGSSolver,38,1,33664.0,16888.0,6,52994637,47106344
first_order,Shpak2,LBFGSSolver,39,1,34055.0,17016.0,6,54162900,48144800
first_order,Shpak2,LBFGSSolver,40,1,34336.0,17272.0,6,55291878,49148336
first_order,Shpak2,LBFGSSolver,41,1,34396.0,17528.0,6,56438226,50167312
first_order,Shpak2,LBFGSSolver,42,1,34737.0,17656.0,6,57580218,51182416
first_order,Shpak2,LBFGSSolver,43,1,35467.0,17784.0,6,58709196,52185952
first_order,Shpak2,LBFGSSolver,44,1,35538.0,18040.0,6,59829543,53181816
first_order,Shpak2,LBFGSSolver,45,1,35518.0,18328.0,6,60945588,54173856
first_order,Shpak2,LBFGSSolver,46,1,35678.0,18456.0,6,62061633,55165896
first_order,Shpak2,LBFGSSolver,47,1,36460.0,18584.0,6,63110070,56097840
first_order,Shpak2,LBFGSSolver,48,1,36240.0,18904.0,6,64166832,57037184
first_order,Shpak2,LBFGSSolver,49,1,36981.0,19032.0,6,65240352,57991424
first_order,Shpak2,LBFGSSolver,50,1,37081.0,19320.0,6,66305475,58938200
first_order,Shpak2,LBFGSSolver,51,1,37703.0,19448.0,6,67337370,59855440
first_order,Shpak2,LBFGSSolver,52,1,37853.0,19576.0,6,68373387,60776344
first_order,Shpak2,LBFGSSolver,53,1,37622.0,19704.0,6,69388884,61679008
